
sensor,date,time,Density,Flow,Speed,
S60,2014/04/22,8 AM,54.447594,4660.0,32.0976,
S60,2014/04/22,8:30 AM,48.6195,4938.0,38.297512,
S60,2014/04/22,9 AM,39.284798,4938.0,46.424187,
S60,2014/04/22,9:30 AM,35.992252,4472.0,48.398853,
S60,2014/04/22,10 AM,23.25931,4290.0,63.896137,
S60,2014/04/22,10:30 AM,18.385923,3562.0,66.71244,
S60,2014/04/22,11 AM,19.235498,3796.0,67.41097,
S60,2014/04/22,11:30 AM,18.543087,3638.0,67.39982,
S60,2014/04/22,Noon,18.1882,3562.0,67.722084,
S60,2014/04/22,12:30 PM,17.246471,3390.0,67.81478,
S60,2014/04/22,1 PM,18.812696,3638.0,66.82058,
S60,2014/04/22,1:30 PM,18.448221,3596.0,67.076805,
S60,2014/04/22,2 PM,19.270576,3738.0,66.46695,
S60,2014/04/22,2:30 PM,19.338942,3836.0,67.571396,
S60,2014/04/22,3 PM,22.169374,4280.0,65.872,
S60,2014/04/22,3:30 PM,21.36874,4216.0,67.72364,
S60,2014/04/22,4 PM,21.010857,4174.0,67.98564,
S60,2014/04/22,4:30 PM,27.120771,4314.0,59.251457,
S60,2014/04/22,5 PM,48.520134,4056.0,34.38677,
S60,2014/04/22,5:30 PM,31.378231,4040.0,53.189724,
S60,2014/04/22,6 PM,19.32802,3958.0,69.73034,
S60,2014/04/22,6:30 PM,18.04089,3820.0,72.09633,
S60,2014/04/22,7 PM,16.198448,3428.0,73.00591,
S60,2014/04/22,7:30 PM,13.450003,2960.0,75.15281,
S60,2014/04/22,8 PM,12.304893,2714.0,75.17958,
S60,2014/04/22,8:30 PM,11.104337,2452.0,75.26875,
S60,2014/04/22,9 PM,11.79089,2496.0,72.04005,
S60,2014/04/22,9:30 PM,11.799406,2572.0,74.09495,
S60,2014/04/22,10 PM,10.526567,2282.0,74.405914,
S60,2014/04/22,10:30 PM,8.84897,1942.0,75.95056,
S60,2014/04/22,11 PM,6.280828,1330.0,73.72624,
S60,2014/04/22,11:30 PM,4.860544,1014.0,74.58716,
S60,2014/04/22,Midnight,3.664036,738.0,73.32668,
S60,2014/04/23,12:30 AM,2.96375,592.0,74.96775,
S60,2014/04/23,1 AM,2.0267537,392.0,77.9658,
S60,2014/04/23,1:30 AM,1.8696078,356.0,71.47556,
S60,2014/04/23,2 AM,1.6203289,296.0,71.79664,
S60,2014/04/23,2:30 AM,1.1971859,228.0,77.6343,
S60,2014/04/23,3 AM,1.0925983,188.0,69.24217,
S60,2014/04/23,3:30 AM,1.2629716,222.0,73.25517,
S60,2014/04/23,4 AM,1.7525258,310.0,71.23842,
S60,2014/04/23,4:30 AM,1.9141197,360.0,71.93027,
S60,2014/04/23,5 AM,3.0436258,622.0,75.63638,
S60,2014/04/23,5:30 AM,5.521999,1162.0,74.91914,
S60,2014/04/23,6 AM,11.45481,2522.0,75.43595,
S60,2014/04/23,6:30 AM,17.24995,3618.0,71.53956,
S60,2014/04/23,7 AM,26.068905,5368.0,70.41037,
S60,2014/04/23,7:30 AM,31.640339,5870.0,63.59895,
S60,2014/04/23,8 AM,35.954536,5646.0,55.162285,
S60,2014/04/23,8:30 AM,29.767504,5384.0,63.250996,
S60,2014/04/23,9 AM,27.485453,5156.0,63.888195,
S60,2014/04/23,9:30 AM,22.590797,4444.0,67.076584,
S60,2014/04/23,10 AM,22.6619,4416.0,66.33757,
S60,2014/04/23,10:30 AM,17.651424,3530.0,68.61223,
S60,2014/04/23,11 AM,17.365969,3434.0,67.87959,
S60,2014/04/23,11:30 AM,20.562313,3882.0,65.77836,
S60,2014/04/23,Noon,18.011774,3614.0,68.84671,
S60,2014/04/23,12:30 PM,17.439793,3562.0,69.86429,
S60,2014/04/23,1 PM,19.156656,3654.0,65.48387,
S60,2014/04/23,1:30 PM,20.578955,3712.0,62.679382,
S60,2014/04/23,2 PM,22.033537,3826.0,59.47093,
S60,2014/04/23,2:30 PM,22.243717,3794.0,59.092403,
S60,2014/04/23,3 PM,25.558952,3996.0,54.17869,
S60,2014/04/23,3:30 PM,27.29098,4028.0,53.045273,
S60,2014/04/23,4 PM,21.919088,4022.0,63.03523,
S60,2014/04/23,4:30 PM,25.739157,4118.0,57.099594,
S60,2014/04/23,5 PM,37.093346,3952.0,43.304977,
S60,2014/04/23,5:30 PM,53.280678,4072.0,29.428944,
S60,2014/04/23,6 PM,30.691402,3928.0,51.249832,
S60,2014/04/23,6:30 PM,19.001661,3614.0,65.42598,
S60,2014/04/23,7 PM,17.298462,3516.0,69.304436,
S60,2014/04/23,7:30 PM,13.575469,2860.0,72.01015,
S60,2014/04/23,8 PM,12.941574,2592.0,69.33237,
S60,2014/04/23,8:30 PM,12.183188,2396.0,67.68856,
S60,2014/04/23,9 PM,11.595169,2364.0,71.481766,
S60,2014/04/23,9:30 PM,12.559402,2632.0,71.52255,
S60,2014/04/23,10 PM,9.897465,2116.0,73.39837,
S60,2014/04/23,10:30 PM,8.598175,1816.0,73.54174,
S60,2014/04/23,11 PM,6.818062,1450.0,74.053375,
S60,2014/04/23,11:30 PM,4.765715,988.0,73.964806,
S60,2014/04/23,Midnight,4.000819,772.0,71.69708,
S60,2014/04/24,12:30 AM,2.8108773,570.0,75.39436,
S60,2014/04/24,1 AM,2.4627173,464.0,70.43454,
S60,2014/04/24,1:30 AM,1.7117907,328.0,73.24386,
S60,2014/04/24,2 AM,1.5227528,254.0,68.18401,
S60,2014/04/24,2:30 AM,1.4959524,262.0,71.292786,
S60,2014/04/24,3 AM,1.31154,232.0,68.51306,
S60,2014/04/24,3:30 AM,0.9875238,168.0,66.90091,
S60,2014/04/24,4 AM,1.5684273,256.0,66.464226,
S60,2014/04/24,4:30 AM,2.1041157,372.0,72.71649,
S60,2014/04/24,5 AM,3.3139927,636.0,70.496666,
S60,2014/04/24,5:30 AM,5.489068,1124.0,72.52349,
S60,2014/04/24,6 AM,12.056158,2518.0,72.706764,
S60,2014/04/24,6:30 AM,17.749765,3360.0,67.05058,
S60,2014/04/24,7 AM,29.573019,4958.0,57.65972,
S60,2014/04/24,7:30 AM,32.950596,4998.0,52.736565,
S60,2014/04/24,8 AM,46.18709,4716.0,36.990406,
S60,2014/04/24,8:30 AM,40.088028,4688.0,41.243652,
S60,2014/04/24,9 AM,38.599583,4596.0,41.211967,
S60,2014/04/24,9:30 AM,30.774326,4494.0,50.330185,
S60,2014/04/24,10 AM,24.082855,4078.0,58.255432,
S60,2014/04/24,10:30 AM,21.429878,3588.0,57.96843,
S60,2014/04/24,11 AM,19.737677,3470.0,60.62129,
S60,2014/04/24,11:30 AM,20.703997,3660.0,60.95698,
S60,2014/04/24,Noon,21.55718,3798.0,61.213657,
S60,2014/04/24,12:30 PM,19.02912,3492.0,63.82266,
S60,2014/04/24,1 PM,22.137646,3994.0,61.854736,
S60,2014/04/24,1:30 PM,20.632225,3722.0,62.05747,
S60,2014/04/24,2 PM,20.42047,3732.0,62.382767,
S60,2014/04/24,2:30 PM,20.274715,3804.0,64.30521,
S60,2014/04/24,3 PM,22.472486,4082.0,62.36512,
S60,2014/04/24,3:30 PM,22.223942,4186.0,64.938965,
S60,2014/04/24,4 PM,21.75567,4254.0,67.000984,
S60,2014/04/24,4:30 PM,23.378521,4460.0,64.93686,
S60,2014/04/24,5 PM,24.347328,4514.0,63.046143,
S60,2014/04/24,5:30 PM,28.104641,4378.0,58.445316,
S60,2014/04/24,6 PM,21.446783,4182.0,66.89101,
S60,2014/04/24,6:30 PM,19.032957,3920.0,70.24784,
S60,2014/04/24,7 PM,16.430174,3514.0,73.325485,
S60,2014/04/24,7:30 PM,14.853682,3178.0,73.30549,
S60,2014/04/24,8 PM,12.87168,2838.0,75.277275,
S60,2014/04/24,8:30 PM,12.230859,2626.0,73.71494,
S60,2014/04/24,9 PM,12.740265,2712.0,72.12314,
S60,2014/04/24,9:30 PM,13.493539,2898.0,72.798836,
S60,2014/04/24,10 PM,11.297273,2416.0,73.43481,
S60,2014/04/24,10:30 PM,9.191211,1960.0,72.754395,
S60,2014/04/24,11 PM,7.9604287,1692.0,73.74818,
S60,2014/04/24,11:30 PM,5.5576777,1166.0,74.27473,
S60,2014/04/24,Midnight,4.9042597,1014.0,74.144684,
S60,2014/04/25,12:30 AM,3.5984886,742.0,72.488335,
S60,2014/04/25,1 AM,2.522489,510.0,72.17165,
S60,2014/04/25,1:30 AM,2.1590843,390.0,70.2946,
S60,2014/04/25,2 AM,1.6595224,298.0,69.97746,
S60,2014/04/25,2:30 AM,1.5589297,274.0,71.983826,
S60,2014/04/25,3 AM,1.2017115,222.0,71.727325,
S60,2014/04/25,3:30 AM,0.97107995,170.0,70.47804,
S60,2014/04/25,4 AM,2.1030436,356.0,68.58528,
S60,2014/04/25,4:30 AM,1.825134,344.0,72.65025,
S60,2014/04/25,5 AM,3.2649684,660.0,73.15928,
S60,2014/04/25,5:30 AM,5.7240825,1160.0,74.045525,
S60,2014/04/25,6 AM,10.94838,2386.0,74.813255,
S60,2014/04/25,6:30 AM,16.014208,3360.0,72.97536,
S60,2014/04/25,7 AM,27.594778,5318.0,65.767166,
S60,2014/04/25,7:30 AM,32.526463,5620.0,60.23853,
S60,2014/04/25,8 AM,51.104965,4844.0,36.562428,
S60,2014/04/25,8:30 AM,50.660904,4794.0,34.790257,
S60,2014/04/25,9 AM,53.212833,4478.0,32.953358,
S60,2014/04/25,9:30 AM,28.771055,4360.0,57.13512,
S60,2014/04/25,10 AM,23.344748,4384.0,64.6794,
S60,2014/04/25,10:30 AM,19.022121,3720.0,67.009056,
S60,2014/04/25,11 AM,20.238941,3932.0,67.42096,
S60,2014/04/25,11:30 AM,19.47636,3854.0,67.2566,
S60,2014/04/25,Noon,20.514818,3890.0,65.54682,
S60,2014/04/25,12:30 PM,20.481901,3910.0,66.73908,
S60,2014/04/25,1 PM,22.134003,4048.0,63.759018,
S60,2014/04/25,1:30 PM,21.081825,4034.0,65.59006,
S60,2014/04/25,2 PM,23.663767,4496.0,64.559586,
S60,2014/04/25,2:30 PM,24.256107,4386.0,62.146286,
S60,2014/04/25,3 PM,37.117245,4346.0,46.78594,
S60,2014/04/25,3:30 PM,47.57741,4104.0,34.86295,
S60,2014/04/25,4 PM,56.529007,3884.0,29.21333,
S60,2014/04/25,4:30 PM,50.499874,4058.0,31.625004,
S60,2014/04/25,5 PM,53.93604,4040.0,30.55589,
S60,2014/04/25,5:30 PM,70.330696,3640.0,19.476864,
S60,2014/04/25,6 PM,47.544323,3494.0,40.17943,
S60,2014/04/25,6:30 PM,23.168056,4480.0,66.968475,
S60,2014/04/25,7 PM,20.934492,4076.0,66.703896,
S60,2014/04/25,7:30 PM,17.78527,3812.0,73.37486,
S60,2014/04/25,8 PM,14.139928,3006.0,73.003365,
S60,2014/04/25,8:30 PM,13.670573,2950.0,73.80257,
S60,2014/04/25,9 PM,12.887828,2712.0,72.23096,
S60,2014/04/25,9:30 PM,13.987345,2908.0,71.78053,
S60,2014/04/25,10 PM,12.973932,2758.0,72.24704,
S60,2014/04/25,10:30 PM,11.104635,2356.0,72.19261,
S60,2014/04/25,11 PM,10.588032,2228.0,72.0207,
S60,2014/04/25,11:30 PM,8.239106,1756.0,73.43523,
S60,2014/04/25,Midnight,6.510676,1368.0,73.373344,
S60,2014/04/26,12:30 AM,5.420886,1114.0,72.88335,
S60,2014/04/26,1 AM,3.7276149,784.0,74.04827,
S60,2014/04/26,1:30 AM,2.948429,632.0,76.74741,
S60,2014/04/26,2 AM,2.6597095,552.0,77.612595,
S60,2014/04/26,2:30 AM,2.346375,470.0,75.13829,
S60,2014/04/26,3 AM,1.8886261,378.0,73.7878,
S60,2014/04/26,3:30 AM,1.6648452,288.0,72.00501,
S60,2014/04/26,4 AM,1.35049,256.0,73.81903,
S60,2014/04/26,4:30 AM,1.5186561,306.0,76.83057,
S60,2014/04/26,5 AM,2.1212423,382.0,72.0901,
S60,2014/04/26,5:30 AM,2.0498574,414.0,75.2612,
S60,2014/04/26,6 AM,3.2814603,688.0,74.946434,
S60,2014/04/26,6:30 AM,4.470459,996.0,77.7639,
S60,2014/04/26,7 AM,7.5324306,1624.0,75.10871,
S60,2014/04/26,7:30 AM,8.286155,1814.0,76.10857,
S60,2014/04/26,8 AM,11.855318,2544.0,73.54887,
S60,2014/04/26,8:30 AM,13.139053,2820.0,73.59744,
S60,2014/04/26,9 AM,16.63915,3576.0,73.40798,
S60,2014/04/26,9:30 AM,15.607701,3352.0,73.35978,
S60,2014/04/26,10 AM,19.047215,3774.0,68.79565,
S60,2014/04/26,10:30 AM,16.688198,3650.0,74.7067,
S60,2014/04/26,11 AM,17.108782,3660.0,73.68984,
S60,2014/04/26,11:30 AM,17.431417,3748.0,73.057884,
S60,2014/04/26,Noon,19.074907,4060.0,72.68513,
S60,2014/04/26,12:30 PM,20.46186,4280.0,71.7734,
S60,2014/04/26,1 PM,20.816658,4366.0,71.76332,
S60,2014/04/26,1:30 PM,17.901682,3804.0,71.86784,
S60,2014/04/26,2 PM,19.555933,4100.0,71.66084,
S60,2014/04/26,2:30 PM,18.551003,3960.0,72.85756,
S60,2014/04/26,3 PM,19.825163,4084.0,70.4406,
S60,2014/04/26,3:30 PM,20.606234,3990.0,69.35164,
S60,2014/04/26,4 PM,22.744532,4026.0,63.322098,
S60,2014/04/26,4:30 PM,19.561962,4084.0,71.25004,
S60,2014/04/26,5 PM,19.400835,4148.0,73.12832,
S60,2014/04/26,5:30 PM,18.793577,4012.0,73.54027,
S60,2014/04/26,6 PM,19.02558,4060.0,72.93568,
S60,2014/04/26,6:30 PM,18.874712,3834.0,69.90674,
S60,2014/04/26,7 PM,18.554588,3602.0,66.085014,
S60,2014/04/26,7:30 PM,17.162716,3514.0,69.762054,
S60,2014/04/26,8 PM,13.753629,2938.0,73.3576,
S60,2014/04/26,8:30 PM,12.792035,2690.0,71.68889,
S60,2014/04/26,9 PM,12.956396,2574.0,68.90542,
S60,2014/04/26,9:30 PM,12.865544,2544.0,68.305435,
S60,2014/04/26,10 PM,11.625317,2308.0,68.03414,
S60,2014/04/26,10:30 PM,10.737906,2226.0,70.87638,
S60,2014/04/26,11 PM,9.78598,2094.0,73.106926,
S60,2014/04/26,11:30 PM,7.282786,1606.0,75.294975,
S60,2014/04/26,Midnight,6.768091,1514.0,75.81516,
S60,2014/04/27,12:30 AM,5.8376174,1286.0,74.96487,
S60,2014/04/27,1 AM,4.072837,882.0,75.4121,
S60,2014/04/27,1:30 AM,2.9297535,650.0,78.48191,
S60,2014/04/27,2 AM,2.3732283,500.0,75.4214,
S60,2014/04/27,2:30 AM,2.50366,522.0,73.25011,
S60,2014/04/27,3 AM,1.7404343,374.0,77.51145,
S60,2014/04/27,3:30 AM,1.2771373,274.0,87.31832,
S60,2014/04/27,4 AM,1.1297776,226.0,73.353485,
S60,2014/04/27,4:30 AM,1.1960407,240.0,72.9278,
S60,2014/04/27,5 AM,1.3436844,278.0,77.8637,
S60,2014/04/27,5:30 AM,1.3265086,272.0,73.56265,
S60,2014/04/27,6 AM,1.9307709,416.0,76.04971,
S60,2014/04/27,6:30 AM,2.5313346,548.0,74.92752,
S60,2014/04/27,7 AM,4.9599204,1040.0,74.198,
S60,2014/04/27,7:30 AM,5.0470824,1096.0,76.86743,
S60,2014/04/27,8 AM,6.146069,1368.0,76.524216,
S60,2014/04/27,8:30 AM,5.7827573,1312.0,77.651665,
S60,2014/04/27,9 AM,8.575624,1892.0,76.23642,
S60,2014/04/27,9:30 AM,9.45627,2012.0,73.31824,
S60,2014/04/27,10 AM,12.664779,2662.0,71.33071,
S60,2014/04/27,10:30 AM,13.665939,2696.0,67.86776,
S60,2014/04/27,11 AM,16.650446,3176.0,65.0967,
S60,2014/04/27,11:30 AM,14.037379,2756.0,67.46072,
S60,2014/04/27,Noon,16.906712,3144.0,63.677776,
S60,2014/04/27,12:30 PM,17.538229,3344.0,65.18034,
S60,2014/04/27,1 PM,20.719826,3774.0,62.33435,
S60,2014/04/27,1:30 PM,18.596779,3432.0,63.084484,
S60,2014/04/27,2 PM,19.14123,3626.0,64.52201,
S60,2014/04/27,2:30 PM,18.009798,3584.0,67.958595,
S60,2014/04/27,3 PM,17.023018,3566.0,71.5634,
S60,2014/04/27,3:30 PM,16.721464,3596.0,73.724815,
S60,2014/04/27,4 PM,16.683338,3704.0,75.19804,
S60,2014/04/27,4:30 PM,16.203327,3580.0,75.462906,
S60,2014/04/27,5 PM,17.026613,3668.0,73.57474,
S60,2014/04/27,5:30 PM,16.161268,3286.0,69.46458,
S60,2014/04/27,6 PM,16.20085,3026.0,64.96512,
S60,2014/04/27,6:30 PM,14.992151,2932.0,66.80708,
S60,2014/04/27,7 PM,13.876253,2864.0,71.47489,
S60,2014/04/27,7:30 PM,12.047391,2500.0,71.4025,
S60,2014/04/27,8 PM,10.526027,2236.0,72.540115,
S60,2014/04/27,8:30 PM,9.9075365,2146.0,73.460014,
S60,2014/04/27,9 PM,8.7493105,1850.0,73.20308,
S60,2014/04/27,9:30 PM,8.826044,1934.0,74.65406,
S60,2014/04/27,10 PM,7.7970514,1712.0,75.22735,
S60,2014/04/27,10:30 PM,6.1492295,1358.0,75.70888,
S60,2014/04/27,11 PM,5.5169053,1216.0,75.5248,
S60,2014/04/27,11:30 PM,4.054334,868.0,76.244194,
S60,2014/04/27,Midnight,2.8518713,594.0,75.27723,
S60,2014/04/28,12:30 AM,2.5520852,536.0,76.21441,
S60,2014/04/28,1 AM,1.9491563,378.0,74.08413,
S60,2014/04/28,1:30 AM,1.6207044,308.0,72.38724,
S60,2014/04/28,2 AM,1.1748246,218.0,70.24663,
S60,2014/04/28,2:30 AM,1.1341642,226.0,74.329926,
S60,2014/04/28,3 AM,1.0306356,184.0,70.17,
S60,2014/04/28,3:30 AM,0.9978093,164.0,66.44056,
S60,2014/04/28,4 AM,1.3771303,264.0,75.76253,
S60,2014/04/28,4:30 AM,1.5132736,298.0,74.93949,
S60,2014/04/28,5 AM,2.968161,570.0,69.79952,
S60,2014/04/28,5:30 AM,5.5301538,1122.0,71.5909,
S60,2014/04/28,6 AM,12.0335455,2498.0,71.68696,
S60,2014/04/28,6:30 AM,17.14208,3418.0,68.37498,
S60,2014/04/28,7 AM,25.786432,4958.0,65.47077,
S60,2014/04/28,7:30 AM,30.037245,5006.0,57.67411,
S60,2014/04/28,8 AM,55.39551,4584.0,29.49685,
S60,2014/04/28,8:30 AM,38.539,4990.0,45.706554,
S60,2014/04/28,9 AM,29.951153,4662.0,54.154434,
S60,2014/04/28,9:30 AM,24.984133,4166.0,57.14839,
S60,2014/04/28,10 AM,24.711845,4048.0,56.519287,
S60,2014/04/28,10:30 AM,19.320333,3352.0,59.705383,
S60,2014/04/28,11 AM,19.501862,3402.0,60.539635,
S60,2014/04/28,11:30 AM,16.645332,3026.0,63.076454,
S60,2014/04/28,Noon,18.20617,3286.0,62.449482,
S60,2014/04/28,12:30 PM,17.020212,3112.0,63.16437,
S60,2014/04/28,1 PM,18.550383,3392.0,62.7298,
S60,2014/04/28,1:30 PM,18.82831,3316.0,60.90422,
S60,2014/04/28,2 PM,28.830751,3248.0,47.240658,
S60,2014/04/28,2:30 PM,20.413551,3586.0,62.347084,
S60,2014/04/28,3 PM,19.545607,3780.0,65.49183,
S60,2014/04/28,3:30 PM,20.583715,4042.0,66.66728,
S60,2014/04/28,4 PM,21.009327,4142.0,67.41112,
S60,2014/04/28,4:30 PM,20.835155,4048.0,66.568245,
S60,2014/04/28,5 PM,20.8034,4048.0,66.31759,
S60,2014/04/28,5:30 PM,21.91425,3960.0,62.2256,
S60,2014/04/28,6 PM,23.485788,3680.0,57.168987,
S60,2014/04/28,6:30 PM,17.44521,3400.0,67.03,
S60,2014/04/28,7 PM,15.400057,3230.0,71.65171,
S60,2014/04/28,7:30 PM,12.622493,2668.0,72.48257,
S60,2014/04/28,8 PM,10.81058,2332.0,74.144356,
S60,2014/04/28,8:30 PM,9.79332,2068.0,73.119644,
S60,2014/04/28,9 PM,9.556746,2028.0,72.69671,
S60,2014/04/28,9:30 PM,10.2677,2190.0,72.93664,
S60,2014/04/28,10 PM,8.92153,1922.0,73.62796,
S60,2014/04/28,10:30 PM,7.2369723,1570.0,74.30868,
S60,2014/04/28,11 PM,5.7239537,1212.0,74.21071,
S60,2014/04/28,11:30 PM,4.8705087,1032.0,75.09327,
S60,2014/04/28,Midnight,3.9443138,794.0,72.50614,
S60,2014/04/29,12:30 AM,2.695881,530.0,77.70452,
S60,2014/04/29,1 AM,2.3845046,448.0,71.54641,
S60,2014/04/29,1:30 AM,1.7726521,332.0,71.42614,
S60,2014/04/29,2 AM,1.5327418,276.0,72.96138,
S60,2014/04/29,2:30 AM,1.3214236,242.0,68.4137,
S60,2014/04/29,3 AM,1.4127529,248.0,71.23221,
S60,2014/04/29,3:30 AM,1.2474731,198.0,70.75317,
S60,2014/04/29,4 AM,1.3535651,214.0,65.73889,
S60,2014/04/29,4:30 AM,1.8329216,316.0,67.10849,
S60,2014/04/29,5 AM,3.2943802,602.0,67.70684,
S60,2014/04/29,5:30 AM,6.1225867,1164.0,68.94893,
S60,2014/04/29,6 AM,12.435922,2518.0,69.52914,
S60,2014/04/29,6:30 AM,17.516943,3422.0,67.098755,
S60,2014/04/29,7 AM,28.660591,5036.0,59.908947,
S60,2014/04/29,7:30 AM,38.776573,5198.0,48.934498,
S60,2014/04/29,8 AM,45.57891,4574.0,36.48033,
S60,2014/04/29,8:30 AM,38.238182,4250.0,40.415485,
S60,2014/04/29,9 AM,38.84428,4830.0,43.262745,
S60,2014/04/29,9:30 AM,40.053173,4280.0,41.481194,
S60,2014/04/29,10 AM,38.677494,3970.0,40.80804,
S60,2014/04/29,10:30 AM,18.876377,3484.0,63.387405,
S60,2014/04/29,11 AM,17.911621,3284.0,63.79742,
S60,2014/04/29,11:30 AM,18.001682,3322.0,62.985336,
S60,2014/04/29,Noon,17.438108,3304.0,65.4677,
S60,2014/04/29,12:30 PM,17.557753,3272.0,63.59211,
S60,2014/04/29,1 PM,19.938988,3620.0,63.06325,
S60,2014/04/29,1:30 PM,18.743475,3510.0,64.295334,
S60,2014/04/29,2 PM,19.114826,3558.0,63.889828,
S60,2014/04/29,2:30 PM,19.25404,3640.0,64.938515,
S60,2014/04/29,3 PM,21.022234,3916.0,63.71322,
S60,2014/04/29,3:30 PM,21.37638,3910.0,63.29087,
S60,2014/04/29,4 PM,22.489758,4170.0,63.327766,
S60,2014/04/29,4:30 PM,23.59418,4232.0,61.24327,
S60,2014/04/29,5 PM,41.899807,3870.0,35.429634,
S60,2014/04/29,5:30 PM,22.268717,3934.0,60.41002,
S60,2014/04/29,6 PM,21.091627,3798.0,61.63344,
S60,2014/04/29,6:30 PM,18.624163,3470.0,64.2213,
S60,2014/04/29,7 PM,17.433784,3412.0,66.99785,
S60,2014/04/29,7:30 PM,14.008224,2842.0,69.23684,
S60,2014/04/29,8 PM,12.7009945,2536.0,69.198654,
S60,2014/04/29,8:30 PM,12.151011,2504.0,71.25517,
S60,2014/04/29,9 PM,11.836959,2400.0,69.74233,
S60,2014/04/29,9:30 PM,12.469172,2546.0,69.56893,
S60,2014/04/29,10 PM,11.111782,2242.0,69.27003,
S60,2014/04/29,10:30 PM,8.607953,1756.0,70.56558,
S60,2014/04/29,11 PM,6.646823,1390.0,73.17544,
S60,2014/04/29,11:30 PM,5.1384645,1016.0,72.152626,
S60,2014/04/29,Midnight,4.047509,798.0,72.27067,
S60,2014/04/30,12:30 AM,2.8872163,554.0,71.20999,
S60,2014/04/30,1 AM,1.9800937,382.0,75.87004,
S60,2014/04/30,1:30 AM,1.5972189,318.0,72.670555,
S60,2014/04/30,2 AM,1.807642,310.0,67.80266,
S60,2014/04/30,2:30 AM,1.8489872,298.0,66.119415,
S60,2014/04/30,3 AM,1.2533454,216.0,71.92477,
S60,2014/04/30,3:30 AM,1.0392317,170.0,68.87519,
S60,2014/04/30,4 AM,1.6076795,286.0,72.864586,
S60,2014/04/30,4:30 AM,1.9355621,344.0,68.60522,
S60,2014/04/30,5 AM,3.2009242,622.0,75.31997,
S60,2014/04/30,5:30 AM,5.650376,1152.0,70.23991,
S60,2014/04/30,6 AM,11.713752,2514.0,73.795006,
S60,2014/04/30,6:30 AM,16.53966,3392.0,70.23477,
S60,2014/04/30,7 AM,29.795881,5088.0,58.39277,
S60,2014/04/30,7:30 AM,30.882988,5480.0,60.533943,
S60,2014/04/30,8 AM,30.607002,5006.0,56.097397,
S60,2014/04/30,8:30 AM,33.415565,5072.0,53.272133,
S60,2014/04/30,9 AM,32.729324,4960.0,55.866467,
S60,2014/04/30,9:30 AM,25.125013,4636.0,63.178703,
S60,2014/04/30,10 AM,21.883383,4164.0,65.36289,
S60,2014/04/30,10:30 AM,18.942163,3640.0,65.70954,
S60,2014/04/30,11 AM,18.845594,3676.0,66.70778,
S60,2014/04/30,11:30 AM,17.803988,3494.0,67.370316,
S60,2014/04/30,Noon,18.38051,3564.0,67.093124,
S60,2014/04/30,12:30 PM,18.093288,3576.0,67.46151,
S60,2014/04/30,1 PM,19.66112,3826.0,66.84468,
S60,2014/04/30,1:30 PM,19.49253,3760.0,66.3756,
S60,2014/04/30,2 PM,20.614202,3552.0,62.09359,
S60,2014/04/30,2:30 PM,21.07076,3984.0,65.24758,
S60,2014/04/30,3 PM,21.47311,4182.0,66.22552,
S60,2014/04/30,3:30 PM,21.04266,4038.0,65.33715,
S60,2014/04/30,4 PM,21.674448,4180.0,65.83656,
S60,2014/04/30,4:30 PM,22.091576,4240.0,65.4492,
S60,2014/04/30,5 PM,32.419167,4332.0,51.154057,
S60,2014/04/30,5:30 PM,38.675236,4280.0,43.210987,
S60,2014/04/30,6 PM,40.369858,4146.0,43.343754,
S60,2014/04/30,6:30 PM,20.929152,3970.0,64.60233,
S60,2014/04/30,7 PM,17.574877,3594.0,70.43076,
S60,2014/04/30,7:30 PM,15.981618,3186.0,68.132576,
S60,2014/04/30,8 PM,13.568312,2780.0,70.25967,
S60,2014/04/30,8:30 PM,11.773507,2544.0,73.1519,
S60,2014/04/30,9 PM,11.875766,2468.0,71.203766,
S60,2014/04/30,9:30 PM,12.4673195,2544.0,70.66814,
S60,2014/04/30,10 PM,10.107112,2082.0,71.35603,
S60,2014/04/30,10:30 PM,8.167157,1718.0,72.9319,
S60,2014/04/30,11 PM,7.0072007,1444.0,72.08364,
S60,2014/04/30,11:30 PM,4.9910984,1006.0,70.5846,
S60,2014/04/30,Midnight,4.8039556,950.0,69.6006,
S60,2014/05/01,12:30 AM,3.9236488,826.0,73.20873,
S60,2014/05/01,1 AM,2.35782,466.0,72.71202,
S60,2014/05/01,1:30 AM,2.1120436,408.0,71.07332,
S60,2014/05/01,2 AM,1.9970347,358.0,70.74853,
S60,2014/05/01,2:30 AM,1.6591772,318.0,72.96424,
S60,2014/05/01,3 AM,1.6224865,258.0,66.44797,
S60,2014/05/01,3:30 AM,1.5694598,262.0,69.52569,
S60,2014/05/01,4 AM,1.7814686,326.0,74.91283,
S60,2014/05/01,4:30 AM,1.9387356,360.0,70.197716,
S60,2014/05/01,5 AM,3.187934,620.0,70.408,
S60,2014/05/01,5:30 AM,5.5107923,1102.0,71.85425,
S60,2014/05/01,6 AM,11.430387,2416.0,72.78005,
S60,2014/05/01,6:30 AM,16.53709,3358.0,70.19576,
S60,2014/05/01,7 AM,29.44768,5128.0,60.031044,
S60,2014/05/01,7:30 AM,34.842663,5348.0,53.98981,
S60,2014/05/01,8 AM,44.10247,4886.0,39.59936,
S60,2014/05/01,8:30 AM,43.13425,4688.0,39.71152,
S60,2014/05/01,9 AM,33.91938,4474.0,47.109123,
S60,2014/05/01,9:30 AM,29.72699,4662.0,53.809704,
S60,2014/05/01,10 AM,23.194643,4142.0,60.87487,
