date ,time ,S60,S124,S1816,S60f,S1816f
26/09/2013,6:30 am,16.593214,6.8917623,16.157223,3448,3302
26/09/2013,7:00 am,25.429012,8.095465,22.080555,4586,4512
26/09/2013,7:30 am,29.975231,9.071593,23.836662,5384,4768
26/09/2013,8:00 am,60.453506,9.662546,24.90444,4514,4730
26/09/2013,8:30 am,61.76217,8.569934,23.456665,4338,4476
26/09/2013,9:00 am,57.421673,7.402627,24.318333,4376,4596
26/09/2013,9:30 am,48.707283,8.324498,23.858334,4418,4632
26/09/2013,10:00 am,45.71133,8.499955,22.498331,4114,4402
26/09/2013,10:30 am,18.313005,9.169368,21.223331,3552,4276
26/09/2013,11:00 am,18.764112,8.89168,22.55778,3710,4438
26/09/2013,11:30 am,19.92197,9.215918,22.453894,3874,4426
26/09/2013,Noon,19.153217,9.595585,24.576115,3816,4838
26/09/2013,12:30 pm,18.940817,9.575327,25.078337,3728,4960
26/09/2013,1:00 pm,20.244448,10.21834,25.475555,4040,5000
26/09/2013,1:30 pm,20.196833,11.559316,26.670557,3914,5288
26/09/2013,2:00 pm,20.3828,11.5826845,28.62778,4008,5298
26/09/2013,2:30 pm,22.427174,12.814394,30.653894,4324,6050
26/09/2013,3:00 pm,27.25559,13.6280575,34.30889,4282,6632
26/09/2013,3:30 pm,44.29307,15.256066,68.91611,3926,5054
26/09/2013,4:00 pm,70.28889,16.828066,73.02277,3268,3910
26/09/2013,4:30 pm,77.428474,17.40811,70.48943,3064,3704
26/09/2013,5:00 pm,68.99478,16.388344,70.81112,3442,3796
26/09/2013,5:30 pm,69.42592,16.060188,64.73834,3584,4060
26/09/2013,6:00 pm,66.855156,13.8151045,35.468334,3678,5112
26/09/2013,6:30 pm,63.273094,12.813359,28.927778,3634,5882
26/09/2013,7:00 pm,44.58552,12.073749,25.47389,3954,5358
26/09/2013,7:30 pm,18.36958,11.271192,22.366114,3720,4714
26/09/2013,8:00 pm,15.786013,10.860361,20.343332,3266,4224
26/09/2013,8:30 pm,14.541473,9.875001,19.99111,3018,4032
26/09/2013,9:00 pm,13.681444,10.223284,19.596668,2936,3966
26/09/2013,9:30 pm,13.104067,9.986531,18.203886,2826,3914
26/09/2013,10:00 pm,10.917338,7.873907,16.567219,2274,3476
26/09/2013,10:30 pm,9.492501,5.6965327,14.343891,1994,3080
26/09/2013,11:00 pm,8.636687,4.5739255,11.5194435,1826,2538
26/09/2013,11:30 pm,5.8632917,3.6113927,9.626666,1258,2150
26/09/2013,Midnight,4.7104936,3.3645792,6.5399995,968,1434
27/09/2013,12:30 am,3.2860258,2.5467231,5.290556,642,1152
27/09/2013,1:00 am,2.4983475,1.9120255,4.0588894,466,898
27/09/2013,1:30 am,2.1499527,1.5445406,3.3077774,416,684
27/09/2013,2:00 am,1.7992853,1.521729,3.3355553,364,688
27/09/2013,2:30 am,1.4476198,1.3128211,2.9127777,256,612
27/09/2013,3:00 am,1.4438419,1.329971,2.9705565,262,596
27/09/2013,3:30 am,1.4756716,1.2090396,2.0816667,262,408
27/09/2013,4:00 am,1.4404271,1.2982552,2.5927782,262,492
27/09/2013,4:30 am,1.8563508,1.1305612,2.8222222,344,526
27/09/2013,5:00 am,3.1706674,1.7693847,3.646667,646,722
27/09/2013,5:30 am,5.4041734,2.6319506,5.8566666,1076,1204
27/09/2013,6:00 am,11.6693535,4.926581,9.573333,2534,2014
27/09/2013,6:30 am,16.394983,6.694273,14.829998,3456,3082
27/09/2013,7:00 am,28.001926,8.398661,21.554445,5144,4278
27/09/2013,7:30 am,45.50498,8.806778,24.511108,4522,4960
27/09/2013,8:00 am,54.950512,9.6882515,27.749441,4632,5144
27/09/2013,8:30 am,51.949078,8.357041,28.807224,4694,5526
27/09/2013,9:00 am,53.837246,7.9835615,25.164442,4428,5110
27/09/2013,9:30 am,31.328163,7.8672314,23.777775,4204,4682
27/09/2013,10:00 am,21.01286,8.358659,23.400557,4092,4656
27/09/2013,10:30 am,18.289,9.417085,23.531664,3608,4550
27/09/2013,11:00 am,20.268606,9.222433,24.213888,3938,4802
27/09/2013,11:30 am,20.106466,10.157299,24.257221,3888,4758
27/09/2013,Noon,20.528065,11.31818,26.417782,3934,5202
27/09/2013,12:30 pm,21.008736,11.274885,27.257778,3996,5412
27/09/2013,1:00 pm,20.953678,11.319077,28.912224,4050,5780
27/09/2013,1:30 pm,25.533907,11.766456,28.201664,4066,5538
27/09/2013,2:00 pm,34.736965,12.725723,28.488335,3992,5784
27/09/2013,2:30 pm,23.89408,13.931275,35.988335,4558,6554
27/09/2013,3:00 pm,40.748894,14.676671,69.81278,4190,5010
27/09/2013,3:30 pm,45.203274,16.072277,74.44055,3972,4234
27/09/2013,4:00 pm,61.438736,17.100986,69.90276,3688,4036
27/09/2013,4:30 pm,61.699394,17.508337,62.431107,3570,4088
27/09/2013,5:00 pm,69.32568,16.805922,70.52666,3542,4106
27/09/2013,5:30 pm,62.71794,16.20287,51.803333,3574,4496
27/09/2013,6:00 pm,63.106422,14.323495,23.77222,3488,5094
27/09/2013,6:30 pm,33.554092,13.056075,24.99611,4018,5444
27/09/2013,7:00 pm,22.990408,12.212594,24.504444,4220,5218
27/09/2013,7:30 pm,19.910084,11.806219,22.338335,3998,4664
27/09/2013,8:00 pm,16.113274,10.814993,19.217775,3372,4124
27/09/2013,8:30 pm,13.382455,9.610592,17.47444,2842,3738
27/09/2013,9:00 pm,14.009745,9.069193,15.377221,2974,3326
27/09/2013,9:30 pm,14.348812,9.5924225,16.504446,3072,3552
27/09/2013,10:00 pm,12.885638,8.39914,16.063334,2746,3424
27/09/2013,10:30 pm,12.921521,8.295321,14.778333,2808,3192
27/09/2013,11:00 pm,12.496728,7.4336777,13.587778,2648,2934
27/09/2013,11:30 pm,8.077642,6.6342525,13.362224,1800,2890
27/09/2013,Midnight,6.300048,5.4900217,9.655555,1370,2144
28/09/2013,12:30 am,5.0728974,4.32369,7.6850004,1102,1678
28/09/2013,1:00 am,4.2910733,3.689872,6.28,916,1414
28/09/2013,1:30 am,3.269605,2.7026782,4.858333,714,1092
28/09/2013,2:00 am,2.6648645,2.5888188,4.756112,562,1042
28/09/2013,2:30 am,2.4752135,2.651878,4.9644446,510,1070
28/09/2013,3:00 am,1.7236603,2.3162372,4.4227777,384,994
28/09/2013,3:30 am,1.5527155,1.7467442,3.554999,328,758
28/09/2013,4:00 am,1.4369603,1.4647586,3.138333,268,652
28/09/2013,4:30 am,1.31833,1.2759227,2.44,274,482
28/09/2013,5:00 am,1.8867168,1.3039988,2.4083333,392,484
28/09/2013,5:30 am,1.831187,1.5773501,2.4761114,384,538
28/09/2013,6:00 am,3.473726,2.0944698,4.102223,768,876
28/09/2013,6:30 am,4.5920835,2.6209607,4.988333,988,1094
28/09/2013,7:00 am,6.85415,3.215658,7.3594446,1478,1666
28/09/2013,7:30 am,7.2720523,3.486983,7.947222,1590,1772
28/09/2013,8:00 am,11.080664,5.37553,12.086668,2428,2616
28/09/2013,8:30 am,12.660373,5.7516923,13.455554,2780,2982
28/09/2013,9:00 am,16.47085,6.895052,15.591666,3594,3448
28/09/2013,9:30 am,14.302349,7.589468,15.687222,3148,3348
28/09/2013,10:00 am,18.03217,8.405429,18.364443,3824,4046
28/09/2013,10:30 am,20.071909,4.3102064,20.140001,3820,4200
28/09/2013,11:00 am,35.529392,9.367673,24.557775,3954,5016
28/09/2013,11:30 am,45.187973,9.385089,25.998888,3820,5326
28/09/2013,Noon,51.957096,10.058371,23.121115,3584,4804
28/09/2013,12:30 pm,57.6277,10.862478,26.377228,3228,5428
28/09/2013,1:00 pm,59.354588,11.144507,28.619446,3162,5732
28/09/2013,1:30 pm,68.8823,11.714573,27.677217,2936,5566
28/09/2013,2:00 pm,66.2334,11.361983,27.882774,2936,5852
28/09/2013,2:30 pm,55.43889,12.068358,26.146116,3250,5524
28/09/2013,3:00 pm,19.014109,11.626139,23.377779,3792,5108
28/09/2013,3:30 pm,16.469353,12.4135685,21.272778,3570,4690
28/09/2013,4:00 pm,16.843786,11.244546,21.35,3668,4838
28/09/2013,4:30 pm,16.369804,12.038342,22.758888,3630,5004
28/09/2013,5:00 pm,18.943085,11.413828,22.191668,3992,4902
28/09/2013,5:30 pm,17.834116,10.811565,22.923883,3870,5000
28/09/2013,6:00 pm,18.57846,10.773233,23.775,4014,5216
28/09/2013,6:30 pm,17.348316,10.119781,24.361666,3790,5288
28/09/2013,7:00 pm,17.255796,9.400709,22.200556,3716,4876
28/09/2013,7:30 pm,16.945415,9.9929695,21.309994,3620,4578
28/09/2013,8:00 pm,15.499516,11.065135,17.46167,3286,3776
28/09/2013,8:30 pm,13.779678,9.336536,15.62,2982,3438
28/09/2013,9:00 pm,12.3161745,8.22156,14.499446,2688,3216
28/09/2013,9:30 pm,13.276006,8.607105,14.426106,2890,3184
28/09/2013,10:00 pm,12.214879,7.849521,13.994444,2704,3074
28/09/2013,10:30 pm,11.726714,7.6620183,15.212223,2632,3168
28/09/2013,11:00 pm,11.272711,6.656442,11.583888,2490,2264
28/09/2013,11:30 pm,8.939069,7.0767136,10.774444,2014,2428
28/09/2013,Midnight,7.1570716,5.8138146,11.731669,1590,2680
29/09/2013,12:30 am,5.1349177,5.376047,8.602778,1162,1970
29/09/2013,1:00 am,3.9564886,3.7019944,6.066667,888,1358
29/09/2013,1:30 am,3.0865014,3.1601489,5.0883336,694,1170
29/09/2013,2:00 am,2.6399007,2.8351872,4.4538884,612,1032
29/09/2013,2:30 am,2.4085193,2.7061827,4.9916677,528,1148
29/09/2013,3:00 am,1.8298577,2.109009,4.349444,398,998
29/09/2013,3:30 am,1.4160877,1.6025649,3.00111,318,678
29/09/2013,4:00 am,0.94443214,1.2047161,2.6838896,202,620
29/09/2013,4:30 am,0.9839527,1.0302278,1.9205555,212,420
29/09/2013,5:00 am,1.334841,0.7216017,1.8877777,294,424
29/09/2013,5:30 am,1.4543464,1.3150151,2.2027783,290,464
29/09/2013,6:00 am,2.3872705,1.3877853,2.8077776,518,614
29/09/2013,6:30 am,2.9536414,1.6363008,3.592777,654,804
29/09/2013,7:00 am,4.3981175,1.8189889,4.559445,992,986
29/09/2013,7:30 am,4.190991,2.35046,5.59889,952,1266
29/09/2013,8:00 am,6.21309,3.529084,7.8727784,1422,1822
29/09/2013,8:30 am,6.856152,3.7986703,8.0605545,1576,1902
29/09/2013,9:00 am,9.644672,4.4981065,10.528333,2226,2444
29/09/2013,9:30 am,10.594518,5.185501,11.790002,2404,2744
29/09/2013,10:00 am,13.400167,6.8266997,15.834441,3062,3618
29/09/2013,10:30 am,13.2708,7.5183816,16.377222,3060,3770
29/09/2013,11:00 am,16.39557,8.293218,19.04278,3724,4308
29/09/2013,11:30 am,17.018467,9.483015,20.75278,3798,4690
29/09/2013,Noon,18.658154,10.012252,22.635,4162,4998
29/09/2013,12:30 pm,19.408178,10.676547,22.160559,4318,4976
29/09/2013,1:00 pm,19.608828,10.255617,22.708332,4328,5064
29/09/2013,1:30 pm,16.118706,10.309104,23.570555,3646,5182
29/09/2013,2:00 pm,17.3677,10.613406,23.34389,3842,5098
29/09/2013,2:30 pm,15.298692,10.681735,22.38,3472,4940
29/09/2013,3:00 pm,14.377786,10.153837,21.090002,3262,4686
29/09/2013,3:30 pm,15.425321,10.921042,22.135004,3478,4936
29/09/2013,4:00 pm,17.266768,11.315848,23.790552,3866,5200
29/09/2013,4:30 pm,17.655222,11.586979,22.71167,3932,5032
29/09/2013,5:00 pm,16.540983,10.892165,23.207222,3718,5028
29/09/2013,5:30 pm,16.709917,10.331923,21.796661,3736,4710
29/09/2013,6:00 pm,17.138805,9.995239,18.954443,3766,4150
29/09/2013,6:30 pm,16.128935,9.963528,17.869997,3542,3880
29/09/2013,7:00 pm,16.191887,10.980764,17.593332,3528,3750
29/09/2013,7:30 pm,15.042574,9.951578,17.599447,3280,3726
29/09/2013,8:00 pm,14.952832,10.770656,15.073334,3272,3294
29/09/2013,8:30 pm,11.448704,9.081913,14.028331,2562,3044
29/09/2013,9:00 pm,11.583994,7.8514953,12.441666,2570,2738
29/09/2013,9:30 pm,6.205147,6.661462,10.998335,1408,2432
29/09/2013,10:00 pm,11.520639,6.857927,10.446665,2392,2274
29/09/2013,10:30 pm,6.9242916,5.052378,8.699444,1490,1950
29/09/2013,11:00 pm,5.5346603,4.0902796,7.6088896,1228,1674
29/09/2013,11:30 pm,4.7156425,3.5499258,5.4444447,1022,1226
29/09/2013,Midnight,3.5086617,3.1404994,4.510556,750,1050
30/09/2013,12:30 am,2.3555589,2.166595,3.5616663,482,768
30/09/2013,1:00 am,1.7749019,1.6684045,2.3383338,344,516
30/09/2013,1:30 am,1.244589,1.4824632,1.796111,274,384
30/09/2013,2:00 am,1.0872865,1.1066945,1.8038892,200,372
30/09/2013,2:30 am,0.9358682,0.96856284,1.6955554,180,360
30/09/2013,3:00 am,0.90906554,0.8091585,1.5166667,180,310
30/09/2013,3:30 am,0.8111151,1.0392225,1.3866665,158,270
30/09/2013,4:00 am,1.4923259,1.0090997,1.8249999,288,378
30/09/2013,4:30 am,2.036962,0.97772986,1.7616667,392,352
30/09/2013,5:00 am,2.9366498,1.8425196,2.9644444,612,626
30/09/2013,5:30 am,5.227116,3.4052165,5.522222,1100,1164
30/09/2013,6:00 am,12.339534,5.37314,9.14111,2706,1948
30/09/2013,6:30 am,15.9391575,6.9504385,14.807778,3424,3072
30/09/2013,7:00 am,27.28753,8.628661,22.225002,5258,4448
30/09/2013,7:30 am,32.42744,8.596614,25.289446,5708,5084
30/09/2013,8:00 am,50.96616,9.400609,26.001673,4954,4954
30/09/2013,8:30 am,47.95162,8.262336,29.203892,4752,5594
30/09/2013,9:00 am,33.781555,7.7700977,26.452776,4644,5278
30/09/2013,9:30 am,20.674047,7.0206313,21.207222,4086,4308
30/09/2013,10:00 am,20.598507,8.218736,21.056114,4040,4180
30/09/2013,10:30 am,17.639717,8.42599,20.72889,3426,4124
30/09/2013,11:00 am,17.293236,8.900596,20.359999,3480,4084
30/09/2013,11:30 am,17.638323,8.617636,21.615557,3414,4354
30/09/2013,Noon,17.208965,8.264682,22.255554,3450,4456
30/09/2013,12:30 pm,17.61497,9.832317,23.348886,3538,4630
30/09/2013,1:00 pm,18.976908,9.538484,26.287224,3712,5114
30/09/2013,1:30 pm,18.357357,10.483064,24.792776,3632,4844
30/09/2013,2:00 pm,19.232172,11.628519,26.667778,3810,5138
30/09/2013,2:30 pm,20.013578,12.393261,29.71722,3864,5894
30/09/2013,3:00 pm,19.305967,14.288599,57.788326,3830,5196
30/09/2013,3:30 pm,20.231573,15.4167795,33.581112,4026,6694
30/09/2013,4:00 pm,20.241138,16.332052,58.806667,4114,4762
30/09/2013,4:30 pm,20.549635,17.157057,31.639448,3952,4200
30/09/2013,5:00 pm,19.466808,16.639097,34.693336,3996,4936
30/09/2013,5:30 pm,20.1069,16.418308,72.30388,4070,3616
30/09/2013,6:00 pm,17.629528,14.648914,31.493887,3654,4362
30/09/2013,6:30 pm,17.95951,12.7021265,24.863888,3706,5262
30/09/2013,7:00 pm,16.554567,11.703147,22.892223,3504,4920
30/09/2013,7:30 pm,14.736539,9.564874,20.111109,3106,4230
30/09/2013,8:00 pm,12.947204,9.998822,18.64667,2736,3822
30/09/2013,8:30 pm,12.189147,8.549786,16.615004,2588,3616
30/09/2013,9:00 pm,10.726563,8.473565,15.675555,2318,3268
30/09/2013,9:30 pm,10.799006,8.159687,15.206107,2314,3250
30/09/2013,10:00 pm,8.564742,7.064018,11.06,1832,2414
30/09/2013,10:30 pm,7.5403643,3.4205291,9.266665,1606,1972
30/09/2013,11:00 pm,5.6777773,3.0444243,7.8627768,1226,1688
30/09/2013,11:30 pm,4.469422,2.441806,7.8022227,920,1782
30/09/2013,Midnight,3.6100676,2.282353,5.4111104,728,1216
01/10/2013,12:30 am,2.506568,2.2875464,3.9838896,500,844
01/10/2013,1:00 am,1.9193406,1.9426379,3.3722217,356,714
01/10/2013,1:30 am,1.9914414,1.0424182,3.0061114,374,626
01/10/2013,2:00 am,1.4392655,0.8867054,2.482777,266,516
01/10/2013,2:30 am,1.2528056,0.9016763,2.2427778,258,430
01/10/2013,3:00 am,1.3171991,0.73056394,2.2088888,234,442
01/10/2013,3:30 am,1.5069629,0.7477072,1.5433334,226,318
01/10/2013,4:00 am,1.7468047,0.8123018,1.8227776,314,368
01/10/2013,4:30 am,2.1982105,1.0398923,2.0566666,390,370
01/10/2013,5:00 am,3.017104,1.6808091,3.0872226,618,608
01/10/2013,5:30 am,5.7009406,3.03957,5.7266674,1174,1166
01/10/2013,6:00 am,12.004694,5.3106794,9.839999,2650,2060
01/10/2013,6:30 am,16.897434,6.866965,15.7355585,3546,3210
01/10/2013,7:00 am,28.120296,8.535127,22.928892,4848,4678
01/10/2013,7:30 am,35.16566,8.550446,26.833332,5286,5320
01/10/2013,8:00 am,58.776726,9.900264,26.47889,4576,5106
01/10/2013,8:30 am,56.664993,8.560376,23.963888,4470,4572
01/10/2013,9:00 am,57.176792,8.402322,23.188887,4348,4412
01/10/2013,9:30 am,28.096064,8.103365,23.33222,4312,4580
01/10/2013,10:00 am,22.440699,8.288568,21.594446,4314,4320
01/10/2013,10:30 am,18.719261,7.919553,20.126665,3682,4076
01/10/2013,11:00 am,18.724274,8.267519,21.578335,3658,4316
01/10/2013,11:30 am,19.324902,9.124789,20.768333,3750,4244
01/10/2013,Noon,18.34604,8.903743,22.611115,3522,4640
01/10/2013,12:30 pm,16.683928,9.479237,23.333893,3356,4754
01/10/2013,1:00 pm,19.22601,10.224962,25.036674,3722,5048
01/10/2013,1:30 pm,18.57525,10.948292,24.693333,3590,4938
01/10/2013,2:00 pm,19.470648,10.770339,24.416113,3782,4954
01/10/2013,2:30 pm,20.656939,12.7131405,28.537777,4016,5744
01/10/2013,3:00 pm,20.633633,13.463089,32.348892,4068,6292
01/10/2013,3:30 pm,20.098698,15.014943,73.872215,3980,4656
01/10/2013,4:00 pm,22.020687,16.539904,69.90111,4340,4054
01/10/2013,4:30 pm,21.155052,16.866405,45.10722,4176,4734
01/10/2013,5:00 pm,21.089901,17.09189,41.965557,4214,5330
01/10/2013,5:30 pm,21.264427,16.110325,56.89611,4212,4782
01/10/2013,6:00 pm,19.847376,14.0079365,31.951107,3936,5300
01/10/2013,6:30 pm,18.513144,12.631921,29.30111,3824,5906
01/10/2013,7:00 pm,19.118914,11.879558,24.57723,3886,5154
01/10/2013,7:30 pm,16.35984,10.691891,21.383888,3446,4486
01/10/2013,8:00 pm,14.6648245,10.314035,19.42111,3020,4022
01/10/2013,8:30 pm,12.141536,10.287037,17.719442,2582,3834
01/10/2013,9:00 pm,11.870581,8.9327755,17.533335,2578,3680
01/10/2013,9:30 pm,12.092248,9.403629,17.983892,2554,3782
01/10/2013,10:00 pm,9.164967,5.8923006,12.812224,1984,2680
01/10/2013,10:30 pm,8.027398,3.5802057,9.045557,1710,2030
01/10/2013,11:00 pm,6.9164376,2.6585088,7.9488893,1462,1792
01/10/2013,11:30 pm,5.4318023,3.1593378,6.7177787,1164,1508
01/10/2013,Midnight,3.8017304,2.7578151,5.329444,776,1178
02/10/2013,12:30 am,2.5928829,2.1723428,3.9338887,516,892
02/10/2013,1:00 am,2.1747699,1.6416185,3.3594444,404,742
02/10/2013,1:30 am,1.948545,1.026482,2.3338885,370,504
02/10/2013,2:00 am,2.260381,0.97923255,2.2988894,454,506
02/10/2013,2:30 am,2.1480117,1.3406342,2.0327778,414,426
02/10/2013,3:00 am,1.9520823,1.056489,2.170555,368,412
02/10/2013,3:30 am,1.8341302,0.56151396,1.6388888,330,336
02/10/2013,4:00 am,1.6066993,0.83016235,1.7588885,284,366
02/10/2013,4:30 am,1.9713894,1.1534745,2.3300002,366,418
02/10/2013,5:00 am,3.1660028,1.5602213,3.3777776,662,676
02/10/2013,5:30 am,5.523616,2.8334396,5.7094445,1150,1196
02/10/2013,6:00 am,12.118093,5.336612,9.53,2642,2038
02/10/2013,6:30 am,17.084553,7.0084214,16.091663,3526,3270
02/10/2013,7:00 am,29.148525,8.147018,22.530003,5216,4554
02/10/2013,7:30 am,32.196075,8.739605,27.60222,5734,5412
02/10/2013,8:00 am,55.800533,8.419643,30.085552,4638,5800
02/10/2013,8:30 am,41.167957,8.399449,21.447779,4928,4300
02/10/2013,9:00 am,26.054253,8.101222,22.253883,4856,4326
02/10/2013,9:30 am,22.78123,8.987212,21.439444,4482,4202
02/10/2013,10:00 am,21.024635,8.669383,22.303892,4184,4388
02/10/2013,10:30 am,18.61404,8.226996,19.323887,3638,3846
02/10/2013,11:00 am,18.236713,8.259,20.988886,3664,4194
02/10/2013,11:30 am,17.93525,8.379345,22.62611,3546,4386
02/10/2013,Noon,18.559454,8.857682,22.537224,3636,4538
02/10/2013,12:30 pm,17.636879,9.329997,23.882221,3466,4776
02/10/2013,1:00 pm,18.972832,9.835641,23.923336,3746,4794
02/10/2013,1:30 pm,18.870487,10.024966,23.937225,3714,4708
02/10/2013,2:00 pm,19.009024,11.155275,25.735003,3798,5058
02/10/2013,2:30 pm,19.444614,12.247036,28.351114,3804,5686
02/10/2013,3:00 pm,20.215288,14.180402,31.143333,4016,6122
02/10/2013,3:30 pm,20.712704,14.907552,33.83167,4140,6730
02/10/2013,4:00 pm,20.87405,16.378561,33.447224,4138,6164
02/10/2013,4:30 pm,20.27371,17.544436,39.881123,4112,5540
02/10/2013,5:00 pm,22.271048,17.194218,37.013893,4272,5456
02/10/2013,5:30 pm,21.795004,16.785011,39.138332,4324,5276
02/10/2013,6:00 pm,20.634531,14.766775,39.655556,4052,5462
02/10/2013,6:30 pm,19.511623,14.218381,26.36333,3732,5546
02/10/2013,7:00 pm,21.408474,10.818667,24.160555,3822,5110
02/10/2013,7:30 pm,21.873055,11.07762,24.838894,3564,4780
02/10/2013,8:00 pm,14.737703,12.615275,19.580557,2802,3726
02/10/2013,8:30 pm,14.242705,9.939452,17.338331,2706,3426
02/10/2013,9:00 pm,12.366934,8.530626,18.11889,2286,3488
02/10/2013,9:30 pm,12.69637,8.871667,19.646114,2420,3732
02/10/2013,10:00 pm,10.327978,8.069945,13.896112,1948,2750
02/10/2013,10:30 pm,9.5750675,5.922284,11.26333,1796,1982
02/10/2013,11:00 pm,7.4922943,4.790691,8.535001,1494,1800
02/10/2013,11:30 pm,6.011399,4.293083,6.472778,1160,1344
02/10/2013,Midnight,3.6375444,3.3802552,5.7949996,690,1168
03/10/2013,12:30 am,3.0779471,2.585625,4.7305555,570,916
03/10/2013,1:00 am,1.8280464,2.0690608,4.022222,356,800
03/10/2013,1:30 am,1.8217486,1.1447421,3.034444,344,648
03/10/2013,2:00 am,1.7213088,1.4325812,2.807778,316,530
03/10/2013,2:30 am,1.5149877,1.1043352,2.355,256,458
03/10/2013,3:00 am,1.4375893,1.003384,2.1638887,242,454
03/10/2013,3:30 am,1.3150065,0.8975722,1.8305556,214,346
03/10/2013,4:00 am,1.5832888,0.8794247,1.8488886,278,362
03/10/2013,4:30 am,2.199045,1.1286501,2.5849998,394,458
03/10/2013,5:00 am,3.3490367,1.8370667,3.2855556,664,660
03/10/2013,5:30 am,5.6376443,3.13991,5.1377783,1170,1100
03/10/2013,6:00 am,12.025409,4.9001594,9.277223,2602,1936
03/10/2013,6:30 am,16.990978,7.0266223,14.654997,3564,3018
03/10/2013,7:00 am,28.41213,8.749029,22.794447,5300,4486
03/10/2013,7:30 am,36.15086,9.637012,26.379454,5286,5256
03/10/2013,8:00 am,43.91749,10.166106,31.293333,4854,6034
03/10/2013,8:30 am,50.10089,8.478711,27.45333,4648,5430
03/10/2013,9:00 am,39.16105,8.368636,28.135553,4676,5496
03/10/2013,9:30 am,25.31704,7.7554297,23.238335,4340,4528
03/10/2013,10:00 am,23.475885,8.558914,22.517221,4350,4392
03/10/2013,10:30 am,18.726337,8.4138155,21.083887,3630,4228
03/10/2013,11:00 am,19.055223,8.049493,22.533335,3668,4442
03/10/2013,11:30 am,20.259956,8.456623,22.749998,3726,4630
03/10/2013,Noon,20.70925,10.2812,24.350555,3866,4800
03/10/2013,12:30 pm,20.73107,10.194256,24.76,3822,4906
03/10/2013,1:00 pm,19.98634,11.060535,27.158894,3826,5426
03/10/2013,1:30 pm,20.104656,10.418689,25.485003,3892,5040
03/10/2013,2:00 pm,21.38701,11.314395,25.69222,4070,5080
03/10/2013,2:30 pm,21.537073,12.158998,29.45056,4048,5720
03/10/2013,3:00 pm,21.140959,13.939259,31.35278,4028,6170
03/10/2013,3:30 pm,22.339056,15.618805,32.996666,4340,6678
03/10/2013,4:00 pm,51.7407,17.105284,59.440002,2934,4938
03/10/2013,4:30 pm,46.623276,17.637568,55.41945,4154,4272
03/10/2013,5:00 pm,53.27354,17.90888,27.531668,4168,5160
03/10/2013,5:30 pm,37.765507,17.028276,29.723888,4078,5832
03/10/2013,6:00 pm,22.983982,14.988255,29.618328,4044,5992
03/10/2013,6:30 pm,18.882912,13.066861,28.876116,3842,5886
03/10/2013,7:00 pm,20.141123,11.117868,26.862219,3990,5418
03/10/2013,7:30 pm,16.937187,10.076838,24.507778,3402,5066
03/10/2013,8:00 pm,13.089833,10.027769,19.493336,2716,4090
03/10/2013,8:30 pm,12.783317,9.541279,17.675558,2712,3726
03/10/2013,9:00 pm,11.361666,8.640644,17.11389,2428,3686
03/10/2013,9:30 pm,12.766074,9.792205,17.125559,2648,3752
03/10/2013,10:00 pm,10.578207,7.7139864,14.73556,2210,3228
03/10/2013,10:30 pm,9.707705,9.343009,15.016667,2054,3206
03/10/2013,11:00 pm,7.814969,7.338102,10.780554,1614,2410
03/10/2013,11:30 pm,5.7534375,5.068726,8.405555,1168,1808
03/10/2013,Midnight,4.6862783,3.7282798,6.7394433,910,1490
04/10/2013,12:30 am,3.641469,3.1207497,4.9444447,706,1066
04/10/2013,1:00 am,2.6601293,2.137516,4.175,514,876
04/10/2013,1:30 am,2.172479,1.7293373,3.483889,422,726
04/10/2013,2:00 am,2.029286,1.5439525,2.737778,378,566
04/10/2013,2:30 am,1.4945029,1.5575632,3.007778,280,624
04/10/2013,3:00 am,1.5808777,1.0697377,2.4183335,284,498
04/10/2013,3:30 am,1.4353316,1.1164197,1.8411111,246,390
04/10/2013,4:00 am,1.7547185,1.0705389,1.9261113,296,398
04/10/2013,4:30 am,1.9145417,1.0724751,2.3338888,344,440
04/10/2013,5:00 am,3.1189299,1.8779837,3.3083332,652,656
04/10/2013,5:30 am,5.487937,2.838566,5.0494437,1122,1080
04/10/2013,6:00 am,11.669776,5.09648,9.117221,2462,1910
04/10/2013,6:30 am,15.513829,6.5757785,14.161111,3230,2936
04/10/2013,7:00 am,27.016872,7.9199743,22.180553,5176,4460
04/10/2013,7:30 am,35.400047,9.092277,25.89722,5460,5154
04/10/2013,8:00 am,46.488285,11.084136,30.699444,5006,6080
04/10/2013,8:30 am,32.206802,8.602604,27.699444,5022,5596
04/10/2013,9:00 am,24.510496,7.822124,25.646664,4796,5182
04/10/2013,9:30 am,22.148294,7.7686496,22.674997,4312,4558
04/10/2013,10:00 am,22.30079,9.001537,23.55389,4244,4674
04/10/2013,10:30 am,18.99204,9.037518,23.431108,3648,4658
04/10/2013,11:00 am,20.536396,9.705489,24.411665,3884,4836
04/10/2013,11:30 am,19.574358,10.449672,24.759996,3904,4938
04/10/2013,Noon,20.493328,10.66204,26.283329,3868,5224
04/10/2013,12:30 pm,20.660334,11.679116,29.730556,3950,5746
04/10/2013,1:00 pm,20.850746,11.850859,29.093334,4104,5832
04/10/2013,1:30 pm,20.972948,12.611583,29.369442,4016,5850
04/10/2013,2:00 pm,21.23484,12.6695385,32.14833,4170,6408
04/10/2013,2:30 pm,22.331627,13.960676,32.663895,4344,6482
04/10/2013,3:00 pm,24.074528,14.492284,34.488335,4516,6874
