date ,time ,S60,S124,S1816
10/01/2013,10:00 pm,9.840875,6.806304,13.861665
10/01/2013,10:30 pm,7.6503286,5.955504,12.682778
10/01/2013,11:00 pm,6.6643515,4.5620975,10.083337
10/01/2013,11:30 pm,4.4846516,3.7995996,7.7555547
10/01/2013,Midnight,3.811386,3.6988046,6.9877777
11/01/2013,12:30 am,2.6735733,2.5001688,5.689444
11/01/2013,1:00 am,1.777313,1.9911616,4.3033323
11/01/2013,1:30 am,1.6671339,1.5578926,3.6222231
11/01/2013,2:00 am,1.5200684,1.1740835,3.2122223
11/01/2013,2:30 am,1.3992349,1.2169449,2.944444
11/01/2013,3:00 am,1.4315352,0.944984,3.0388885
11/01/2013,3:30 am,1.381784,0.9220675,2.148889
11/01/2013,4:00 am,1.7342397,0.8844076,2.4111106
11/01/2013,4:30 am,1.8316778,1.1408501,2.7999997
11/01/2013,5:00 am,2.5569408,1.7670606,3.6
11/01/2013,5:30 am,4.9598727,2.2285364,5.9838896
11/01/2013,6:00 am,9.653433,3.8965147,10.470555
11/01/2013,6:30 am,14.070453,5.2466235,15.746664
11/01/2013,7:00 am,24.982265,6.583472,25.904999
11/01/2013,7:30 am,34.744045,7.4378815,29.893335
11/01/2013,8:00 am,51.455856,9.097449,37.63777
11/01/2013,8:30 am,50.11761,8.261893,32.42334
11/01/2013,9:00 am,57.386684,8.469276,28.900002
11/01/2013,9:30 am,33.547184,7.5195637,26.373892
11/01/2013,10:00 am,20.76856,7.941446,24.794441
11/01/2013,10:30 am,18.354925,8.12279,23.869444
11/01/2013,11:00 am,16.893328,8.3650675,25.168333
11/01/2013,11:30 am,17.202831,8.649228,25.702223
11/01/2013,Noon,18.96473,9.670953,28.149445
11/01/2013,12:30 pm,18.783264,10.438436,30.098888
11/01/2013,1:00 pm,19.26634,10.658105,31.328333
11/01/2013,1:30 pm,18.519102,10.944368,29.76167
11/01/2013,2:00 pm,20.307928,12.57788,32.25111
11/01/2013,2:30 pm,19.588732,12.619285,32.406113
11/01/2013,3:00 pm,22.073866,13.119791,35.505554
11/01/2013,3:30 pm,21.878803,14.509357,48.878887
11/01/2013,4:00 pm,25.351603,16.267694,72.97723
11/01/2013,4:30 pm,22.155125,17.023222,65.17167
11/01/2013,5:00 pm,24.83113,17.823927,70.2939
11/01/2013,5:30 pm,44.75596,16.46481,76.28278
11/01/2013,6:00 pm,59.116116,13.864595,65.146126
11/01/2013,6:30 pm,55.714916,12.581358,27.99167
11/01/2013,7:00 pm,59.39703,11.353216,26.87444
11/01/2013,7:30 pm,35.520145,9.826883,21.45778
11/01/2013,8:00 pm,12.372027,8.28505,18.353333
11/01/2013,8:30 pm,10.50667,8.9409485,17.081667
11/01/2013,9:00 pm,9.695236,6.9378924,16.998886
11/01/2013,9:30 pm,10.81172,7.2946324,16.94611
11/01/2013,10:00 pm,10.21989,6.818417,16.417221
11/01/2013,10:30 pm,10.189677,7.0641656,15.021666
11/01/2013,11:00 pm,8.24831,6.389853,14.410002
11/01/2013,11:30 pm,6.5416217,6.022599,11.799444
11/01/2013,Midnight,5.687868,5.195913,9.503889
12/01/2013,12:30 am,4.3879747,3.9903967,7.6788907
12/01/2013,1:00 am,3.3599937,2.8842208,5.9761105
12/01/2013,1:30 am,2.2553473,2.3642986,5.208333
12/01/2013,2:00 am,2.1702006,2.156841,4.8077774
12/01/2013,2:30 am,2.3183286,2.5089777,4.871666
12/01/2013,3:00 am,1.8789215,2.1581275,4.2016673
12/01/2013,3:30 am,1.4705422,1.2657738,2.686111
12/01/2013,4:00 am,1.4630736,1.347915,2.5149999
12/01/2013,4:30 am,1.1434495,1.2473935,2.2355554
12/01/2013,5:00 am,1.4818481,1.1152587,2.2483335
12/01/2013,5:30 am,1.9345638,1.2560545,2.8377774
12/01/2013,6:00 am,3.1113944,1.8316432,3.3800006
12/01/2013,6:30 am,3.5866663,2.0074942,4.491111
12/01/2013,7:00 am,5.7037134,2.7822993,6.322222
12/01/2013,7:30 am,5.9504647,2.9150553,7.025
12/01/2013,8:00 am,8.265191,4.0737047,10.098333
12/01/2013,8:30 am,8.503139,4.4048414,10.308333
12/01/2013,9:00 am,11.516582,4.935791,12.854998
12/01/2013,9:30 am,10.274872,4.608764,13.596111
12/01/2013,10:00 am,13.700652,5.9657984,16.745556
12/01/2013,10:30 am,12.545032,6.0574694,17.37889
12/01/2013,11:00 am,14.309637,6.5336127,17.540552
12/01/2013,11:30 am,13.575922,7.6853776,19.413332
12/01/2013,Noon,14.888377,8.259693,20.404999
12/01/2013,12:30 pm,15.9145155,8.506685,22.798887
12/01/2013,1:00 pm,16.181782,9.644753,24.301672
12/01/2013,1:30 pm,16.210638,9.284097,22.77111
12/01/2013,2:00 pm,16.89199,9.5303,22.970556
12/01/2013,2:30 pm,16.266384,11.091178,23.871664
12/01/2013,3:00 pm,17.97108,10.489337,23.846113
12/01/2013,3:30 pm,17.596275,10.634065,24.194447
12/01/2013,4:00 pm,16.775291,11.342296,23.814444
12/01/2013,4:30 pm,16.124249,10.35584,22.791664
12/01/2013,5:00 pm,17.914886,11.03459,22.918894
12/01/2013,5:30 pm,18.557692,10.703521,22.039446
12/01/2013,6:00 pm,18.37548,10.349515,21.23667
12/01/2013,6:30 pm,18.273163,9.736967,19.425554
12/01/2013,7:00 pm,16.316607,8.797549,18.355001
12/01/2013,7:30 pm,12.963412,7.7606907,15.0238905
12/01/2013,8:00 pm,10.539681,7.9060397,13.518335
12/01/2013,8:30 pm,10.493272,7.621169,14.206669
12/01/2013,9:00 pm,9.696375,5.7800364,12.107777
12/01/2013,9:30 pm,9.471756,7.073753,13.198885
12/01/2013,10:00 pm,9.436809,6.9680395,12.602222
12/01/2013,10:30 pm,9.654311,6.55855,11.288889
12/01/2013,11:00 pm,9.920239,6.006075,11.666111
12/01/2013,11:30 pm,7.982476,5.30024,10.5633335
12/01/2013,Midnight,5.8680563,5.0925555,9.3127775
13/01/2013,12:30 am,4.437959,3.8451347,6.775554
13/01/2013,1:00 am,3.1892903,2.390075,5.516668
13/01/2013,1:30 am,2.625686,2.5466537,4.8400006
13/01/2013,2:00 am,2.1654809,2.3381705,4.0755553
13/01/2013,2:30 am,2.054736,2.3762612,4.565
13/01/2013,3:00 am,1.982523,1.9527149,3.5227778
13/01/2013,3:30 am,1.0640305,1.1279607,2.2755556
13/01/2013,4:00 am,1.2277391,1.2025579,1.9293784
13/01/2013,4:30 am,0.9866306,0.8394795,1.4961112
13/01/2013,5:00 am,1.0651736,0.6818907,1.2822222
13/01/2013,5:30 am,1.3558046,0.8538478,1.5766665
13/01/2013,6:00 am,1.9484212,1.0967509,2.1994445
13/01/2013,6:30 am,2.4595745,1.2642874,2.7416666
13/01/2013,7:00 am,3.7130475,1.7426122,4.0299997
13/01/2013,7:30 am,3.2318232,1.9209578,4.0877776
13/01/2013,8:00 am,4.7528076,2.9080796,5.95389
13/01/2013,8:30 am,4.8142705,2.531227,5.8727775
13/01/2013,9:00 am,6.206998,2.896652,8.797224
13/01/2013,9:30 am,7.3847556,3.6968067,8.838332
13/01/2013,10:00 am,10.1035795,4.4139047,11.698887
13/01/2013,10:30 am,10.800518,5.29275,13.711663
13/01/2013,11:00 am,12.280493,6.210778,14.339999
13/01/2013,11:30 am,12.186108,6.4245577,15.191111
13/01/2013,Noon,13.462265,7.2493267,17.542778
13/01/2013,12:30 pm,15.054772,7.6481013,19.795555
13/01/2013,1:00 pm,14.662134,8.181713,20.376108
13/01/2013,1:30 pm,13.049992,8.974496,19.601114
13/01/2013,2:00 pm,14.263445,8.773482,19.885555
13/01/2013,2:30 pm,13.596278,9.161133,18.79111
13/01/2013,3:00 pm,14.251673,9.862538,19.017778
13/01/2013,3:30 pm,12.810545,9.457666,19.468884
13/01/2013,4:00 pm,15.588724,10.178421,19.858334
13/01/2013,4:30 pm,13.621898,9.049388,19.053886
13/01/2013,5:00 pm,15.022614,9.557695,18.22333
13/01/2013,5:30 pm,13.8280735,9.450319,17.528334
13/01/2013,6:00 pm,13.798303,9.250431,16.45
13/01/2013,6:30 pm,12.951484,8.513984,14.946664
13/01/2013,7:00 pm,12.579827,7.816028,12.809446
13/01/2013,7:30 pm,11.654614,7.561237,12.182221
13/01/2013,8:00 pm,10.141631,6.462766,11.618332
13/01/2013,8:30 pm,8.846753,5.9737186,10.896667
13/01/2013,9:00 pm,8.086447,5.4768615,9.720556
13/01/2013,9:30 pm,7.319074,4.8054166,9.058332
13/01/2013,10:00 pm,6.0151978,4.8448825,8.097776
13/01/2013,10:30 pm,5.777203,3.4481394,7.4372234
13/01/2013,11:00 pm,4.7238464,3.3140614,6.19389
13/01/2013,11:30 pm,3.5899723,2.708497,4.987222
13/01/2013,Midnight,2.8211937,2.6752515,4.3100004
14/01/2013,12:30 am,2.1634033,1.6582,3.2455556
14/01/2013,1:00 am,1.802004,1.4397234,2.0955555
14/01/2013,1:30 am,1.1294969,1.0629665,2.0194445
14/01/2013,2:00 am,1.0557072,0.8275312,1.6288888
14/01/2013,2:30 am,1.0755838,1.0136516,1.5333331
14/01/2013,3:00 am,1.1268793,0.68288004,1.6322219
14/01/2013,3:30 am,1.0037848,0.74019754,1.3055556
14/01/2013,4:00 am,1.5253667,0.64103353,1.688889
14/01/2013,4:30 am,1.7182411,0.8218555,1.7238886
14/01/2013,5:00 am,2.5129516,1.4386014,3.1927774
14/01/2013,5:30 am,4.254568,2.399287,4.7772217
14/01/2013,6:00 am,9.886262,4.0119276,8.542777
14/01/2013,6:30 am,14.251207,5.6170373,12.837223
14/01/2013,7:00 am,23.837843,7.767381,19.89889
14/01/2013,7:30 am,27.405634,8.198696,26.30611
14/01/2013,8:00 am,33.560886,9.159466,32.458336
14/01/2013,8:30 am,31.432587,8.428377,29.251669
14/01/2013,9:00 am,27.297915,7.6621842,26.323338
14/01/2013,9:30 am,22.446173,7.3985667,22.69889
14/01/2013,10:00 am,19.674578,7.0936112,21.551113
14/01/2013,10:30 am,15.10256,6.9164767,19.73
14/01/2013,11:00 am,15.407537,7.352292,21.396114
14/01/2013,11:30 am,14.163674,8.19583,22.345556
14/01/2013,Noon,15.646104,8.397929,22.252773
14/01/2013,12:30 pm,14.97129,8.39814,23.912779
14/01/2013,1:00 pm,15.366592,9.107709,23.252222
14/01/2013,1:30 pm,15.6442175,9.439383,23.87111
14/01/2013,2:00 pm,17.344116,9.625362,23.96222
14/01/2013,2:30 pm,16.915863,11.872967,27.435001
14/01/2013,3:00 pm,18.954138,13.3177,28.87666
14/01/2013,3:30 pm,18.519825,14.457045,32.27889
14/01/2013,4:00 pm,19.052692,15.28287,34.27889
14/01/2013,4:30 pm,19.95219,17.220581,31.632778
14/01/2013,5:00 pm,19.917385,17.124434,35.50389
14/01/2013,5:30 pm,20.166588,16.961796,52.08833
14/01/2013,6:00 pm,17.809336,14.839417,38.66167
14/01/2013,6:30 pm,16.459713,12.1609,23.721659
14/01/2013,7:00 pm,15.347453,9.342405,21.102774
14/01/2013,7:30 pm,11.986401,8.223564,17.10611
14/01/2013,8:00 pm,9.598156,7.258725,15.040554
14/01/2013,8:30 pm,9.685073,6.896905,15.739997
14/01/2013,9:00 pm,8.831389,6.5780826,14.380556
14/01/2013,9:30 pm,10.581406,6.492198,13.753888
14/01/2013,10:00 pm,7.3859973,5.974124,10.966666
14/01/2013,10:30 pm,7.0012784,4.9786196,9.142224
14/01/2013,11:00 pm,5.2656198,3.6409163,7.5216656
14/01/2013,11:30 pm,4.3547482,3.2667305,6.4788885
14/01/2013,Midnight,3.045784,3.2720523,5.377777
15/01/2013,12:30 am,2.5571182,2.2475097,4.6088886
15/01/2013,1:00 am,1.9091947,1.3798947,2.9555554
15/01/2013,1:30 am,1.3269198,1.4787922,2.8894453
15/01/2013,2:00 am,1.1853,1.0595204,2.7911105
15/01/2013,2:30 am,1.5191735,0.88444537,2.4866664
15/01/2013,3:00 am,1.1300343,0.8794624,2.4183335
15/01/2013,3:30 am,1.541227,0.6159827,1.6933334
15/01/2013,4:00 am,1.4680151,0.8673268,1.9276837
15/01/2013,4:30 am,1.7449144,2.8886273,2.2549999
15/01/2013,5:00 am,2.6181595,1.4908549,3.4033332
15/01/2013,5:30 am,5.050288,2.1921158,5.0538883
15/01/2013,6:00 am,10.240956,4.1836767,9.138334
15/01/2013,6:30 am,14.244464,5.634091,13.222776
15/01/2013,7:00 am,25.497448,7.5612154,21.893335
15/01/2013,7:30 am,30.210764,8.468661,25.10389
15/01/2013,8:00 am,34.103474,9.657939,33.6
15/01/2013,8:30 am,32.357033,8.421942,31.926664
15/01/2013,9:00 am,31.688036,8.835791,60.525
15/01/2013,9:30 am,22.611729,7.572747,23.906115
15/01/2013,10:00 am,21.708263,7.6141644,22.815002
15/01/2013,10:30 am,15.701412,7.043454,19.890394
15/01/2013,11:00 am,15.98518,7.7722545,20.458887
15/01/2013,11:30 am,16.022263,8.0185175,22.38222
15/01/2013,Noon,16.316994,8.144393,22.224445
15/01/2013,12:30 pm,16.347116,9.272757,23.198885
15/01/2013,1:00 pm,17.538698,9.651639,24.862223
15/01/2013,1:30 pm,16.282757,9.077815,23.590557
15/01/2013,2:00 pm,17.903816,10.263361,25.715002
15/01/2013,2:30 pm,17.342815,11.758244,28.063885
15/01/2013,3:00 pm,19.77309,13.319324,30.121105
15/01/2013,3:30 pm,19.599123,14.307994,32.502773
15/01/2013,4:00 pm,20.399439,15.883271,51.179996
15/01/2013,4:30 pm,20.845001,17.455256,64.72166
15/01/2013,5:00 pm,20.179815,16.648293,54.122776
15/01/2013,5:30 pm,22.52875,16.563581,52.87277
15/01/2013,6:00 pm,19.877977,14.351321,43.745552
15/01/2013,6:30 pm,17.897758,12.140606,26.178885
15/01/2013,7:00 pm,16.647192,10.046661,21.961113
15/01/2013,7:30 pm,13.2482395,8.617228,18.299442
15/01/2013,8:00 pm,11.327283,7.2523985,15.647775
15/01/2013,8:30 pm,10.950544,7.353151,16.203333
15/01/2013,9:00 pm,11.311936,7.5427074,15.363333
15/01/2013,9:30 pm,11.462289,7.9587216,14.467778
15/01/2013,10:00 pm,8.727183,6.24733,11.711112
15/01/2013,10:30 pm,7.4283614,5.110143,9.796108
15/01/2013,11:00 pm,5.958546,4.0603027,7.805555
15/01/2013,11:30 pm,4.7537847,3.7781873,6.386666
15/01/2013,Midnight,3.2144418,3.3113382,5.6833324
16/01/2013,12:30 am,2.3680296,2.4028292,4.5733323
16/01/2013,1:00 am,1.787493,1.6358967,2.9344444
16/01/2013,1:30 am,1.4972954,1.077392,2.7916667
16/01/2013,2:00 am,1.2705529,1.1352803,2.8483336
16/01/2013,2:30 am,1.1397172,1.1942035,2.192222
16/01/2013,3:00 am,1.336995,1.0239085,2.2100003
16/01/2013,3:30 am,0.9886604,0.9685272,1.862778
16/01/2013,4:00 am,1.35683,0.7551793,1.5655555
16/01/2013,4:30 am,1.6168538,1.1355511,2.3844447
16/01/2013,5:00 am,2.818043,1.6025618,3.008333
16/01/2013,5:30 am,4.8675385,2.4741435,4.9683332
16/01/2013,6:00 am,11.008984,4.4995556,8.252778
16/01/2013,6:30 am,15.846204,5.314388,12.846111
16/01/2013,7:00 am,24.789568,7.3856645,21.453892
16/01/2013,7:30 am,31.098093,8.548663,27.280552
16/01/2013,8:00 am,43.948772,8.808393,29.19611
16/01/2013,8:30 am,44.67528,8.459116,23.657776
16/01/2013,9:00 am,42.551327,8.204775,23.946115
16/01/2013,9:30 am,25.898489,7.9963655,25.187227
16/01/2013,10:00 am,22.792778,7.602925,25.453337
16/01/2013,10:30 am,16.717834,7.4928927,24.081114
16/01/2013,11:00 am,17.582684,7.800155,23.273338
16/01/2013,11:30 am,15.713078,7.6303897,23.73778
16/01/2013,Noon,16.594648,8.891187,25.456114
16/01/2013,12:30 pm,17.246574,9.921358,25.045
16/01/2013,1:00 pm,17.64816,9.154255,25.468332
16/01/2013,1:30 pm,17.14462,9.845439,24.716663
16/01/2013,2:00 pm,18.618565,11.026165,25.638893
16/01/2013,2:30 pm,18.998388,12.409493,29.303331
16/01/2013,3:00 pm,20.436012,12.40798,31.389704
16/01/2013,3:30 pm,20.573185,14.471416,34.96389
16/01/2013,4:00 pm,21.277534,16.135702,35.015003
16/01/2013,4:30 pm,20.266968,17.572044,32.453846
16/01/2013,5:00 pm,20.47354,17.405088,41.143333
16/01/2013,5:30 pm,21.980108,16.260939,66.51042
16/01/2013,6:00 pm,21.022375,15.660537,55.39722
16/01/2013,6:30 pm,18.170153,12.88899,39.219448
16/01/2013,7:00 pm,16.772545,10.880143,22.980007
16/01/2013,7:30 pm,13.539307,8.977845,18.958889
16/01/2013,8:00 pm,11.072161,7.8530087,16.568886
16/01/2013,8:30 pm,10.751021,7.68221,16.093332
16/01/2013,9:00 pm,11.400228,7.854727,16.105556
16/01/2013,9:30 pm,11.651144,8.498551,17.155554
16/01/2013,10:00 pm,9.830726,6.901502,14.021667
16/01/2013,10:30 pm,8.325108,7.2482457,12.250558
16/01/2013,11:00 pm,6.4099503,4.7648883,8.749444
16/01/2013,11:30 pm,4.910396,3.7714562,7.3266654
16/01/2013,Midnight,3.215493,3.558968,5.8877783
17/01/2013,12:30 am,2.9758563,2.6367524,5.0072227
17/01/2013,1:00 am,2.051786,1.8834641,3.467778
17/01/2013,1:30 am,1.832185,1.4292715,3.4338887
17/01/2013,2:00 am,1.500698,1.4651814,2.613889
17/01/2013,2:30 am,1.4786316,1.1483597,2.5138888
17/01/2013,3:00 am,1.3015627,0.96061873,2.3816664
17/01/2013,3:30 am,1.359761,0.8711718,1.697778
17/01/2013,4:00 am,1.5650288,1.0028982,2.1294446
17/01/2013,4:30 am,1.8712181,1.147928,2.4622226
17/01/2013,5:00 am,3.0458255,1.4893845,3.4955556
17/01/2013,5:30 am,4.9071493,2.2128053,5.5566664
17/01/2013,6:00 am,10.354307,4.2753954,9.508336
17/01/2013,6:30 am,15.271573,5.685852,14.015555
17/01/2013,7:00 am,25.753096,7.8803377,22.655
17/01/2013,7:30 am,32.737198,8.33681,25.62722
17/01/2013,8:00 am,50.276707,9.343006,35.01278
17/01/2013,8:30 am,47.085747,8.097953,31.342222
17/01/2013,9:00 am,40.08416,8.1423,27.678886
17/01/2013,9:30 am,22.916164,7.31058,24.087778
17/01/2013,10:00 am,20.815653,7.552213,23.019444
17/01/2013,10:30 am,18.754562,7.3803816,20.807343
17/01/2013,11:00 am,15.742392,7.9224377,23.87986
17/01/2013,11:30 am,16.76674,7.8594065,22.26
17/01/2013,Noon,16.997602,8.528305,23.182774
17/01/2013,12:30 pm,15.513726,9.203568,24.76778
17/01/2013,1:00 pm,18.031897,9.449704,25.441107
17/01/2013,1:30 pm,17.854483,9.900177,25.408333
17/01/2013,2:00 pm,18.71842,10.126165,25.76444
17/01/2013,2:30 pm,19.78629,12.2951355,28.650005
17/01/2013,3:00 pm,20.295244,12.964266,31.759443
17/01/2013,3:30 pm,20.48234,14.3412285,33.32333
17/01/2013,4:00 pm,23.236595,15.413477,43.44389
17/01/2013,4:30 pm,43.8839,17.01033,77.59835
17/01/2013,5:00 pm,63.5412,17.12878,63.56
17/01/2013,5:30 pm,63.205494,16.10631,66.68778
17/01/2013,6:00 pm,75.1639,14.684906,72.68723
17/01/2013,6:30 pm,56.561844,12.770031,48.242214
17/01/2013,7:00 pm,41.921867,11.631578,19.211664
17/01/2013,7:30 pm,14.506258,9.011876,20.455559
17/01/2013,8:00 pm,11.213641,7.718934,17.211668
17/01/2013,8:30 pm,11.466936,8.166267,16.67389
17/01/2013,9:00 pm,11.454415,9.002826,18.338888
17/01/2013,9:30 pm,12.026716,9.20257,18.095558
17/01/2013,10:00 pm,9.620704,7.30483,15.495
17/01/2013,10:30 pm,8.512187,6.3521624,13.561112
17/01/2013,11:00 pm,6.9739,4.827327,10.209444
17/01/2013,11:30 pm,5.3482847,3.7217493,7.631666
17/01/2013,Midnight,3.7737722,3.7303782,6.5699983
18/01/2013,12:30 am,2.883877,2.820409,4.9327774
18/01/2013,1:00 am,2.2601764,1.8534219,3.885555
18/01/2013,1:30 am,1.7448292,1.5291408,3.3899999
18/01/2013,2:00 am,1.703888,1.5085177,3.093888
18/01/2013,2:30 am,1.4871451,1.3414141,2.8572218
18/01/2013,3:00 am,1.3717518,1.2007043,3.2638886
18/01/2013,3:30 am,1.4160657,1.2362081,1.8350002
18/01/2013,4:00 am,1.7248608,1.1322426,2.2733333
18/01/2013,4:30 am,1.6637747,1.066651,2.5105553
18/01/2013,5:00 am,2.8963087,1.770174,3.2411113
18/01/2013,5:30 am,4.5764523,2.2458978,5.159999
18/01/2013,6:00 am,9.581901,3.778896,8.86
18/01/2013,6:30 am,13.328007,5.157061,13.521112
18/01/2013,7:00 am,23.387173,7.0021815,21.458334
18/01/2013,7:30 am,27.764204,8.34295,26.347221
18/01/2013,8:00 am,30.787708,9.093054,31.802778
18/01/2013,8:30 am,26.97191,7.699068,30.001104
18/01/2013,9:00 am,27.294464,7.2785964,28.177221
18/01/2013,9:30 am,20.770723,7.019883,24.393335
18/01/2013,10:00 am,21.970934,8.009822,23.476673
18/01/2013,10:30 am,17.592974,7.530479,22.091661
18/01/2013,11:00 am,17.427774,9.269446,23.685001
18/01/2013,11:30 am,17.561567,9.454196,24.236666
18/01/2013,Noon,17.818045,10.239621,24.912224
18/01/2013,12:30 pm,17.93099,10.454898,26.73833
18/01/2013,1:00 pm,19.43878,11.503654,26.70944
18/01/2013,1:30 pm,19.86112,11.518409,27.568886
18/01/2013,2:00 pm,19.972223,12.497652,28.57611
18/01/2013,2:30 pm,20.381216,13.625363,30.507776
18/01/2013,3:00 pm,22.16225,14.246799,31.188335
18/01/2013,3:30 pm,20.795925,14.688334,33.72111
18/01/2013,4:00 pm,21.678915,16.180494,34.360558
18/01/2013,4:30 pm,24.283533,17.438684,52.319996
18/01/2013,5:00 pm,34.42223,16.345274,60.902225
18/01/2013,5:30 pm,44.271355,15.9884205,60.910007
18/01/2013,6:00 pm,40.650955,13.6521435,29.146664
18/01/2013,6:30 pm,36.03137,11.86897,26.056664
18/01/2013,7:00 pm,46.9204,11.696408,23.991661
18/01/2013,7:30 pm,19.479038,10.349221,19.93945
18/01/2013,8:00 pm,13.471224,8.641156,17.719448
18/01/2013,8:30 pm,12.781858,8.293419,15.655001
18/01/2013,9:00 pm,11.471026,7.3696094,14.872775
18/01/2013,9:30 pm,12.449769,7.611747,14.518888
18/01/2013,10:00 pm,11.413674,8.141497,13.874999
18/01/2013,10:30 pm,10.342692,8.205513,16.295555
18/01/2013,11:00 pm,9.792716,6.254014,12.255556
18/01/2013,11:30 pm,7.2820754,5.4166894,10.259444
18/01/2013,Midnight,6.2616854,5.283519,9.087223
19/01/2013,12:30 am,4.979712,3.9600408,7.260555
19/01/2013,1:00 am,3.7561507,3.0319357,6.2450004
19/01/2013,1:30 am,2.7060807,2.612071,5.206111
19/01/2013,2:00 am,2.165302,2.216821,4.3394456
19/01/2013,2:30 am,2.4405222,2.4153945,4.7105565
19/01/2013,3:00 am,1.8849148,1.9950452,3.5622218
19/01/2013,3:30 am,1.4619144,1.5537338,3.0011106
19/01/2013,4:00 am,1.6356419,1.1215066,2.323889
19/01/2013,4:30 am,1.3783082,1.1367443,2.3616672
19/01/2013,5:00 am,1.2929614,1.0484083,2.1755555
19/01/2013,5:30 am,1.6675911,1.1063225,2.4533336
19/01/2013,6:00 am,2.9103851,1.5119697,3.1783338
19/01/2013,6:30 am,3.3752646,1.9839861,3.9144444
19/01/2013,7:00 am,5.4358897,2.4960604,6.499444
19/01/2013,7:30 am,5.2787027,2.8079367,6.4549994
19/01/2013,8:00 am,8.35436,3.861938,10.265555
19/01/2013,8:30 am,9.033749,4.449063,10.205556
19/01/2013,9:00 am,11.014712,5.2987614,14.402223
19/01/2013,9:30 am,11.385313,5.172048,14.555557
19/01/2013,10:00 am,13.114476,6.144313,17.347223
19/01/2013,10:30 am,12.060283,7.006482,17.11889
19/01/2013,11:00 am,15.052649,7.576759,19.54167
19/01/2013,11:30 am,15.127013,7.962046,19.397778
19/01/2013,Noon,16.095272,8.284321,21.760553
19/01/2013,12:30 pm,15.353075,8.921747,22.70833
19/01/2013,1:00 pm,17.121725,10.060145,22.566668
19/01/2013,1:30 pm,17.500282,10.265782,22.87611
19/01/2013,2:00 pm,18.46799,10.821046,22.463331
19/01/2013,2:30 pm,18.925621,10.907382,23.825
19/01/2013,3:00 pm,19.642963,10.956935,22.523329
19/01/2013,3:30 pm,18.52382,11.049488,23.672785
19/01/2013,4:00 pm,20.26436,11.079938,23.211111
19/01/2013,4:30 pm,21.359825,11.419559,24.510555
19/01/2013,5:00 pm,17.581234,11.076875,23.539442
19/01/2013,5:30 pm,19.217222,10.719671,24.71167
19/01/2013,6:00 pm,22.769571,9.74351,24.216108
19/01/2013,6:30 pm,23.795723,10.159976,21.716114
19/01/2013,7:00 pm,19.18459,8.346435,19.919443
19/01/2013,7:30 pm,14.982129,8.5275755,17.769442
19/01/2013,8:00 pm,11.496431,7.5405436,15.945002
19/01/2013,8:30 pm,10.750429,8.283443,15.943889
19/01/2013,9:00 pm,10.060894,6.0844846,13.375
19/01/2013,9:30 pm,10.293415,6.3700995,13.332777
19/01/2013,10:00 pm,10.482497,7.392145,16.18
19/01/2013,10:30 pm,9.793964,8.3980055,20.21167
19/01/2013,11:00 pm,9.500124,6.6809387,18.39389
19/01/2013,11:30 pm,7.275704,8.208093,15.867778
19/01/2013,Midnight,5.718217,5.456349,10.483889
20/01/2013,12:30 am,4.8190513,4.123649,8.63889
20/01/2013,1:00 am,3.3965838,2.817885,7.062779
20/01/2013,1:30 am,3.001984,2.3962512,5.4349995
20/01/2013,2:00 am,2.4058843,2.43987,4.4683337
20/01/2013,2:30 am,2.209461,2.3299153,5.0216675
