
sensor,date,time,Density,Flow,Speed,
S61,2013/01/06,9 PM,10.303313,1456.0,71.473274,
S61,2013/01/06,9:30 PM,8.669862,1204.0,70.6376,
S61,2013/01/06,10 PM,7.4788003,1044.0,71.75749,
S61,2013/01/06,10:30 PM,7.570851,1062.0,71.63437,
S61,2013/01/06,11 PM,6.651307,914.0,70.828766,
S61,2013/01/06,11:30 PM,4.9521646,688.0,72.11756,
S61,2013/01/06,Midnight,3.8068607,510.0,69.582054,
S61,2013/01/07,12:30 AM,2.545336,332.0,71.948456,
S61,2013/01/07,1 AM,2.2211404,282.0,69.59829,
S61,2013/01/07,1:30 AM,1.6040802,214.0,72.482605,
S61,2013/01/07,2 AM,1.2382793,148.0,68.84905,
S61,2013/01/07,2:30 AM,1.3576123,152.0,65.79485,
S61,2013/01/07,3 AM,1.2522266,144.0,67.85082,
S61,2013/01/07,3:30 AM,1.2479695,142.0,67.096344,
S61,2013/01/07,4 AM,1.798952,194.0,67.941315,
S61,2013/01/07,4:30 AM,2.3263726,258.0,65.61911,
S61,2013/01/07,5 AM,3.1019664,380.0,68.28913,
S61,2013/01/07,5:30 AM,5.5962396,748.0,70.39164,
S61,2013/01/07,6 AM,11.026517,1460.0,68.4576,
S61,2013/01/07,6:30 AM,14.954372,2014.0,68.4028,
S61,2013/01/07,7 AM,25.481312,3282.0,65.00834,
S61,2013/01/07,7:30 AM,27.785137,3398.0,62.294422,
S61,2013/01/07,8 AM,33.467785,3398.0,51.84819,
S61,2013/01/07,8:30 AM,35.508595,3130.0,45.351982,
S61,2013/01/07,9 AM,25.782768,3030.0,60.148907,
S61,2013/01/07,9:30 AM,22.98339,2788.0,61.66363,
S61,2013/01/07,10 AM,20.687117,2560.0,63.006413,
S61,2013/01/07,10:30 AM,18.479933,2278.0,63.205894,
S61,2013/01/07,11 AM,18.54848,2282.0,63.194466,
S61,2013/01/07,11:30 AM,17.097862,2154.0,64.230286,
S61,2013/01/07,Noon,17.913252,2268.0,64.32955,
S61,2013/01/07,12:30 PM,18.556591,2296.0,63.538086,
S61,2013/01/07,1 PM,19.545315,2456.0,64.20391,
S61,2013/01/07,1:30 PM,18.820509,2384.0,64.387215,
S61,2013/01/07,2 PM,19.935045,2476.0,63.486195,
S61,2013/01/07,2:30 PM,19.458412,2502.0,65.39275,
S61,2013/01/07,3 PM,21.475168,2726.0,64.51578,
S61,2013/01/07,3:30 PM,21.020882,2688.0,64.927826,
S61,2013/01/07,4 PM,21.723625,2796.0,64.965706,
S61,2013/01/07,4:30 PM,21.877277,2744.0,63.706505,
S61,2013/01/07,5 PM,23.067204,2882.0,63.108818,
S61,2013/01/07,5:30 PM,23.635834,2830.0,61.086887,
S61,2013/01/07,6 PM,20.818779,2514.0,61.96788,
S61,2013/01/07,6:30 PM,20.338053,2454.0,61.714333,
S61,2013/01/07,7 PM,19.352795,2446.0,64.61568,
S61,2013/01/07,7:30 PM,15.377431,2060.0,68.249535,
S61,2013/01/07,8 PM,11.938017,1602.0,69.004524,
S61,2013/01/07,8:30 PM,11.659864,1588.0,69.630226,
S61,2013/01/07,9 PM,10.384475,1410.0,69.538925,
S61,2013/01/07,9:30 PM,11.563535,1604.0,70.62326,
S61,2013/01/07,10 PM,9.249664,1278.0,70.80205,
S61,2013/01/07,10:30 PM,7.907919,1076.0,70.19392,
S61,2013/01/07,11 PM,7.793486,1044.0,68.96688,
S61,2013/01/07,11:30 PM,5.577629,762.0,70.70013,
S61,2013/01/07,Midnight,4.9191313,604.0,68.03493,
S61,2013/01/08,12:30 AM,3.1017241,406.0,70.78036,
S61,2013/01/08,1 AM,2.4147599,272.0,64.248146,
S61,2013/01/08,1:30 AM,1.8655823,240.0,68.75377,
S61,2013/01/08,2 AM,1.93896,198.0,61.745785,
S61,2013/01/08,2:30 AM,1.6320891,190.0,66.47512,
S61,2013/01/08,3 AM,1.3934062,172.0,67.41377,
S61,2013/01/08,3:30 AM,1.3977023,158.0,64.04093,
S61,2013/01/08,4 AM,1.7555279,206.0,63.828396,
